seed file num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

92 1712611492 50 2500 -67.76207020363562 0.39816326530612245 -0.5047993330916625 0.05775510204081635
92 1712611492 50 2500 -73.1063026588439 0.3622448979591837 -0.36552185056747344 0.038367346938775526
92 1712611492 50 2500 -66.67146729732336 0.39714285714285713 0.04425180502693355 0.041020408163265326
92 1712611492 50 2500 -73.04852068327101 0.3840816326530612 -0.21391639100231474 0.0406122448979592
92 1712611492 50 2500 -77.48693396381367 0.3912244897959184 1.3762043193180764 0.024693877551020427

92 1712611492 100 10000 -72.05236979725096 0.37095959595959593 0.05819328312161556 0.03323232323232325
92 1712611492 100 10000 -74.02981853428463 0.42040404040404045 -0.13557177988146968 0.0381818181818182
92 1712611492 100 10000 -69.00314371936808 0.3848989898989899 -0.3080888991196002 0.04202020202020204
92 1712611492 100 10000 -69.72755342176782 0.38136363636363635 -0.3187227692095326 0.04878787878787881
92 1712611492 100 10000 -73.2744843266159 0.39954545454545454 -0.20904988086960657 0.0480808080808081

92 1712611492 150 22500 -71.21672954799747 0.4184563758389262 -0.36110144306044845 0.05277404921700224
92 1712611492 150 22500 -77.31949532526669 0.4150559284116331 0.01824744526702383 0.037069351230425075
92 1712611492 150 22500 -69.90421151274316 0.374407158836689 -0.2781988814817938 0.050917225950783004
92 1712611492 150 22500 -74.82962491066408 0.42610738255033553 -0.04717318511520917 0.0406040268456376
92 1712611492 150 22500 -69.58862067889078 0.38604026845637585 -0.4442827262846101 0.05706935123042506

92 1712611492 200 40000 -75.60958659481848 0.42071608040201003 -0.24080966406607904 0.04570351758793972
92 1712611492 200 40000 -71.26030586900318 0.4030778894472362 -0.37872746226604953 0.058781407035175905
92 1712611492 200 40000 -72.20888966573693 0.4101381909547739 -0.3840462176126817 0.052964824120603035
92 1712611492 200 40000 -68.5473506539499 0.37428391959798996 -0.6089350220037288 0.0683542713567839
92 1712611492 200 40000 -74.31818643004257 0.41076633165829146 -0.425753654807607 0.051834170854271375

92 1712611492 250 62500 -71.71033631519866 0.3908273092369478 -0.6242460059528335 0.0595100401606426
