seed file num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
83 1712189783 350 122500 -59.39210148663139 0.2800450266066312 -3.615676448033376 0.1516905444126075

83 1712189783 400 160000 -59.20264166585448 0.26090225563909775 -3.823856985940881 0.16250626566416038
83 1712189783 400 160000 -58.32076412560393 0.264874686716792 -3.628870870437041 0.1548840852130326
83 1712189783 400 160000 -62.359212523523354 0.2924310776942356 -3.9522758975113557 0.15983395989974936
83 1712189783 400 160000 -59.10959762339846 0.2744642857142857 -3.3906082802573283 0.14214912280701753
83 1712189783 400 160000 -59.47282597587696 0.2734805764411028 -3.566466455885546 0.14489974937343358

83 1712189783 450 202500 -59.376987107513486 0.2668844345459045 -3.762877684572165 0.1581093788666172
83 1712189783 450 202500 -60.72827042121768 0.28022024251422917 -3.526260792809306 0.14636228656273198
83 1712189783 450 202500 -61.69113417496455 0.2799034892353378 -3.554268828899148 0.14626330116307842
83 1712189783 450 202500 -60.27212361316854 0.2693961890621133 -3.5171042192296262 0.1383296213808463
83 1712189783 450 202500 -59.65260127663389 0.27684484038604307 -3.4791295698420845 0.14712942341004698

83 1712189783 500 250000 -59.86888979392294 0.2755811623246493 -3.58837532590974 0.14617234468937879
83 1712189783 500 250000 -59.78236461171317 0.2752605210420842 -3.456729393103219 0.13993787575150302
83 1712189783 500 250000 -58.91690590022425 0.26555911823647294 -3.3597630313747326 0.13634068136272545
83 1712189783 500 250000 -62.344900244123636 0.29010020040080164 -3.6769749507555853 0.14818236472945895
83 1712189783 500 250000 -60.71889082828123 0.27 -3.673529568193076 0.15360721442885772

83 1712189783 550 302500 -60.37055544000318 0.2781122702434178 -3.6361858068907242 0.1489319423745653
83 1712189783 550 302500 -60.50197025423377 0.26578738201689023 -3.5951186603314125 0.13816194734227522
83 1712189783 550 302500 -58.97689803554159 0.2729590991886074 -3.609667851824573 0.15720980294750786
83 1712189783 550 302500 -60.25477060975536 0.27607385328696804 -3.607076577426882 0.15059612518628912
83 1712189783 550 302500 -60.48920820522786 0.2712866368604073 -3.65103812769984 0.1506159960258321

83 1712189783 600 360000 -61.617723097292576 0.2827434613244296 -3.4495189102338206 0.13832498608792432
83 1712189783 600 360000 -60.87146043001243 0.2682762938230384 -3.5734903405948297 0.13816360601001668
83 1712189783 600 360000 -60.78277011695955 0.2699944351697273 -3.659590961203563 0.1450959933222037
83 1712189783 600 360000 -59.671966585884974 0.2716291040623261 -3.612399157667271 0.1549735670562048
83 1712189783 600 360000 -59.05899752710041 0.2708208124652198 -3.4736031069246014 0.14156371730662218

83 1712189783 650 422500 -60.928358679281295 0.27857058196041246 -3.6521046882198163 0.15225791157994545
83 1712189783 650 422500 -61.472563810883955 0.2797345027853503 -3.7017340471650377 0.1510939907550077
83 1712189783 650 422500 -61.18301367269055 0.2828730591442456 -3.670730832933913 0.1510963612658528
83 1712189783 650 422500 -60.06076031045406 0.26853976531942636 -3.4963498020942017 0.14145430840346093
83 1712189783 650 422500 -59.69376689257929 0.28006874481450755 -3.6760625984616264 0.1519272253170558

83 1712189783 700 490000 -58.871014347779436 0.26702534232577146 -3.554864419435828 0.14698344573881056
83 1712189783 700 490000 -59.60816281648716 0.27890966687104024 -3.4566413145494272 0.13831187410586554
83 1712189783 700 490000 -60.56664165768374 0.2828724708767627 -3.578282760165885 0.14689556509298998
83 1712189783 700 490000 -61.0214342951947 0.26721949724095645 -3.6062137647909576 0.14436541998773755
83 1712189783 700 490000 -59.84195371564186 0.2716727978745146 -3.6347912878760553 0.14718577559779278

83 1712189783 750 562500 -59.83983183615336 0.2774686248331108 -3.623463874885301 0.1530698709390298
83 1712189783 750 562500 -60.517018328997565 0.2687013796172675 -3.6876979917305377 0.1488909657320872
83 1712189783 750 562500 -61.49922857446418 0.27011214953271023 -3.6374858704056177 0.15168758344459282
83 1712189783 750 562500 -60.904971308267015 0.2704931019136627 -3.788049028548849 0.15501023587004892
83 1712189783 750 562500 -60.66690789393503 0.27213262127280824 -3.6373127394577844 0.14404361370716512

83 1712189783 800 640000 -59.31453827101695 0.2674843554443054 -3.5640326761548957 0.15117255944931163
83 1712189783 800 640000 -61.01039802791224 0.2812672090112641 -3.5561227570207405 0.14742334167709636
83 1712189783 800 640000 -60.13239616747506 0.27650657071339174 -3.5778278941807047 0.14974734042553192
83 1712189783 800 640000 -60.79189355760287 0.2764095744680851 -3.6274854704056177 0.15158758344459282
83 1712189783 800 640000 -60.1411866316688 0.2723216520650814-3.6373127394577844 0.14404361370716512

83 1712189783 850 722500 -60.61546007656556 0.27175292731933764 -3.655023378904053 0.15543268897665072
83 1712189783 850 722500 -60.801783365144566 0.27226217695558785 -3.5572813082076595 0.1449553107462066
83 1712189783 850 722500 -60.785416425526904 0.27644356682602367 -3.566445884648819 0.14434143975611446
83 1712189783 850 722500 -59.67937602533076 0.2751915748631608 -3.5631766830810787 0.14869257950530035
83 1712189783 850 722500 -59.67937602533076 0.2751915748631608 -3.5631766830810787 0.14869257950530035

83 1712189783 900 810000 -59.50345146330142 0.27205907798788775 -3.6956142879468112 0.15851934247929797
83 1712189783 900 810000 -60.61260419131479 0.27580645161290324 -3.5317563222894073 0.14606229143492766
83 1712189783 900 810000 -60.02784731522575 0.2767500926955877 -3.6211598442293123 0.14892967494747247
83 1712189783 900 810000 -59.812648218467764 0.27313743665801504 -3.6314180643579355 0.1496125324434557
83 1712189783 900 810000 -59.4594928342905 0.27206340378198 -3.547351358341708 0.14883450747744403

83 1712189783 950 902500 -59.31492574918372 0.27180910653873885 -3.5871441712153853 0.1461349897398924
83 1712189783 950 902500 -60.72066579289176 0.28026731739781485 -3.6477675465212918 0.1514214408518662
83 1712189783 950 902500 -60.29465083038277 0.27679607342909435 -3.6619194523259404 0.15058565803338697
83 1712189783 950 902500 -59.80063697812089 0.2705096777771616 -3.6115854646258057 0.150307248627364
83 1712189783 950 902500 -59.86583774462638 0.2707376185458378 -3.645281387406325 0.14990072652653763

83 1712189783 1000 1000000 -60.452189730837816 0.27193393393393395 -3.6134560878410964 0.14894644644644645
83 1712189783 1000 1000000 -60.41125584405357 0.27314214214214216 -3.6443211364138146 0.14987087087087086
83 1712189783 1000 1000000 -60.38826881223266 0.2732342342342342 -3.640614063758805 0.14712462462462464
83 1712189783 1000 1000000 -60.56911003393088 0.2745135135135135 -3.5608435308544837 0.1467942942942943
83 1712189783 1000 1000000 -60.22275864578089 0.2720415415415416 -3.613067305427182 0.14524074074074075

