seed seed_eval num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

18 2000 25 625 -63.57376360229943 0.3291666666666666 -3.7789142149981054 0.16083333333333333
18 2000 25 625 -57.54165117987041 0.32499999999999996 -3.993413222598955 0.2058333333333333
18 2000 25 625 -58.63800051696412 0.2791666666666667 -3.3628255494148678 0.1175
18 2000 25 625 -61.61397846752355 0.3308333333333333 -3.7764048894629023 0.13916666666666666
18 2000 25 625 -50.11819597502093 0.20916666666666664 -3.2874708455368076 0.125
18 2000 25 625 -63.49439315420888 0.3408333333333333 -3.2660806776426163 0.14333333333333337
18 2000 25 625 -58.19140406734944 0.23666666666666666 -4.117060306659369 0.16583333333333333
18 2000 25 625 -57.83931452510862 0.24583333333333332 -4.1431374487158585 0.16333333333333333
18 2000 25 625 -48.047977625254234 0.15000000000000002 -3.9952199032922393 0.16166666666666668
18 2000 25 625 -62.40630095808921 0.3625 -4.56908746029108 0.22166666666666668
 
18 2000 50 2500 -59.87826666665322 0.2616326530612245 -4.158496343012679 0.18510204081632656
18 2000 50 2500 -58.07266744660374 0.2595918367346939 -2.8303378759374893 0.14632653061224493
18 2000 50 2500 -63.07217066487568 0.2577551020408163 -3.884038459048081 0.14918367346938777
18 2000 50 2500 -59.20031112348975 0.28346938775510205 -4.131405911423945 0.1806122448979592
18 2000 50 2500 -58.1006215965617 0.26346938775510204 -3.1064969078454143 0.13795918367346938
18 2000 50 2500 -56.169960978162926 0.2387755102040816 -4.103679570612216 0.16102040816326532
18 2000 50 2500 -58.50662986544828 0.23897959183673467 -3.8005298675458685 0.14020408163265308
18 2000 50 2500 -57.263418215687885 0.2393877551020408 -3.386666268444128 0.17489795918367346
18 2000 50 2500 -59.427506069350706 0.3208163265306122 -3.8715040052973677 0.1871428571428571
18 2000 50 2500 -62.0659910031614 0.2757142857142857 -3.7890354136889655 0.1602040816326531
 
18 2000 75 5625 -55.95194760541505 0.24981981981981982 -4.046977046198126 0.18936936936936938
18 2000 75 5625 -62.326578972761624 0.32153153153153147 -3.3537753805386177 0.1673873873873874
18 2000 75 5625 -59.90568970605867 0.27432432432432435 -3.634117655325865 0.15666666666666668
18 2000 75 5625 -58.59358396870993 0.27882882882882887 -3.252853583970889 0.13360360360360357
18 2000 75 5625 -59.27964474568524 0.26252252252252256 -4.013552189344242 0.17603603603603604
18 2000 75 5625 -62.564062280809836 0.2678378378378379 -3.9141375400987353 0.14999999999999997
18 2000 75 5625 -61.705538589306215 0.2794594594594595 -3.0170706048991853 0.13234234234234232
18 2000 75 5625 -60.71875273101547 0.27 -4.202807904309587 0.17468468468468468
18 2000 75 5625 -61.55523598620757 0.26333333333333336 -3.9918382414110067 0.170990990990991
18 2000 75 5625 -62.789966501741226 0.26648648648648654 -3.2975759273443237 0.13369369369369366
 
