seed file num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
53 1712601353 850 722500 -75.12268308624218 0.4061165384881868 -0.404570313823718 0.054429613150414016
53 1712601353 850 722500 -74.00871453608636 0.4013039562114598 -0.33850383423167063 0.05093931528859226

53 1712601353 900 810000 -75.66025405128725 0.40607774069954267 -0.23157068425813174 0.04658076875540723
53 1712601353 900 810000 -75.1047171662145 0.4068718329007539 -0.2625373452983883 0.04867136324310962
53 1712601353 900 810000 -74.8617773442571 0.40576133976022744 -0.31476969157061363 0.04900074156470151
53 1712601353 900 810000 -74.48289663129347 0.3993393894450624 -0.29103355872233905 0.049643430972685726
53 1712601353 900 810000 -75.39184630313027 0.4069138549005067 -0.29928625651633717 0.04911321221109874

53 1712601353 950 902500 -75.6922481347099 0.4065570406522101 -0.22851659985562467 0.0461871221784704
53 1712601353 950 902500 -74.09066707359605 0.4040092063668127 -0.33851751914761324 0.051344905995230436
53 1712601353 950 902500 -74.74930383783908 0.40429981698186457 -0.31572801549614504 0.05138927402806279
53 1712601353 950 902500 -75.01731579506462 0.4023176751150796 -0.31330313885007693 0.04848649548000664
53 1712601353 950 902500 -74.792416861496 0.4061599467583606 -0.330863976302453 0.051113637624091844

53 1712601353 1000 1000000 -74.08009062245877 0.40014214214214217 -0.33045422436394406 0.050922422422422446
53 1712601353 1000 1000000 -74.54949871803431 0.4057707707707708 -0.33816423300315124 0.051241741741741766
53 1712601353 1000 1000000 -74.00845976885661 0.4038613613613614 -0.36160231027683254 0.05182682682682685
53 1712601353 1000 1000000 -74.47435517759978 0.401990990990991 -0.2927096027105695 0.04887087087087089
53 1712601353 1000 1000000 -75.07500147084725 0.40382432432432436 -0.3152619991242281 0.05076926926926929
