seed seed_eval num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
67 5000 100 10000 -78.91179255579915 0.4118686868686869 -0.49199445227314204 0.068030303030303
67 5000 100 10000 -74.6397605488178 0.42924242424242426 0.03368720977826587 0.036969696969696986
67 5000 100 10000 -82.34075121120472 0.46646464646464647 -0.10797655390354154 0.03863636363636365
67 5000 100 10000 -73.11047142824806 0.3982828282828283 0.22588739834871183 0.03469696969696971
67 5000 100 10000 -77.55070744771626 0.4315151515151515 -0.5453248957552198 0.05969696969696972
67 5000 100 10000 -82.05513625023823 0.4653535353535353 -0.6184663244086258 0.07308080808080805
67 5000 100 10000 -73.39155154849426 0.4021717171717172 -0.5463099936747602 0.07010101010101008

67 5000 125 15625 -74.80203072042733 0.4146774193548387 -0.43387211370034856 0.055387096774193574
67 5000 125 15625 -79.09338741948518 0.44525806451612904 -0.5000369928572931 0.06125806451612906
67 5000 125 15625 -76.10275992849118 0.41958064516129034 -0.4921202855415671 0.05935483870967744
67 5000 125 15625 -73.49812539573593 0.398 -0.43484547010421076 0.05954838709677422
67 5000 125 15625 -80.18224369709728 0.45554838709677414 -0.4018718884325735 0.05570967741935486
67 5000 125 15625 -79.15462978820474 0.4503548387096774 -0.15696682039720145 0.0451935483870968
67 5000 125 15625 -74.95120248550424 0.428483870967742 -0.6591054491464965 0.07174193548387095
67 5000 125 15625 -80.20640944228258 0.44725806451612904 -0.2738785718075947 0.048645161290322605
67 5000 125 15625 -81.48784556681635 0.451516129032258 -0.4616273595272621 0.0526451612903226
67 5000 125 15625 -78.15105327243613 0.4319032258064516 -0.5580546286088726 0.06506451612903223

67 5000 150 22500 -82.40903615243576 0.4853691275167785 -0.49332569428870554 0.06161073825503358
67 5000 150 22500 -74.51450453072283 0.4059731543624161 -0.4946462858982045 0.06015659955257273
67 5000 150 22500 -79.45827669286517 0.4274272930648769 -0.5573109652797968 0.06610738255033556
67 5000 150 22500 -79.63447660348699 0.4473825503355705 -0.5376277492320923 0.06671140939597314
67 5000 150 22500 -79.03563665682861 0.4477181208053691 -0.4490379657213998 0.05456375838926175
67 5000 150 22500 -76.31647543081452 0.433400447427293 -0.3960196809251401 0.05838926174496647
67 5000 150 22500 -78.16765452251755 0.42890380313199106 -0.4060835700041207 0.054876957494407165
67 5000 150 22500 -75.40827399141445 0.42069351230425056 -0.46300422842096656 0.06006711409395976
67 5000 150 22500 -77.58247163214016 0.42787472035794183 -0.5907057312705593 0.06680089485458612
67 5000 150 22500 -76.43547398926695 0.42046979865771816 -0.4641092651736077 0.06071588366890383

67 5000 175 30625 -79.34706298018551 0.4453694581280788 -0.37652178614066795 0.05563218390804599
67 5000 175 30625 -76.59923212863288 0.41118226600985225 -0.6252269412300814 0.06249589490968802
67 5000 175 30625 -75.78675896768439 0.4279310344827586 -0.4697729115112437 0.06720853858784895
67 5000 175 30625 -76.29127562838201 0.42239737274220035 -0.34179082977800207 0.05262725779967157
67 5000 175 30625 -78.69916488891009 0.43525451559934314 -0.39229612268709885 0.05600985221674878
67 5000 175 30625 -79.13404054926113 0.44045977011494253 -0.5177537466001506 0.061871921182266
67 5000 175 30625 -76.37987801120151 0.41847290640394086 -0.5136688219389411 0.061642036124794734
67 5000 175 30625 -78.38391327379823 0.4376190476190476 -0.5098474050915701 0.06180623973727421
67 5000 175 30625 -77.86497187132967 0.4273399014778325 -0.5728777292477969 0.0606896551724138
67 5000 175 30625 -75.89874891053023 0.43489326765188835 -0.28556303182397014 0.05185550082101804

67 5000 200 40000 -78.20049348226104 0.43033919597989956 -0.5222028697884553 0.0616206030150754
67 5000 200 40000 -76.18365079911298 0.42124371859296483 -0.5636425869660275 0.06145728643216083
67 5000 200 40000 -78.35057313725218 0.44394472361809045 -0.46761573104115906 0.06025125628140706
