seed file num_of_enrolls n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
64 1712099064 21 630436 13239156 -60.587970760312814 0.2743876679128775 -3.559266269852742 0.1534022508028372
64 1712099064 21 630436 13239156 -59.931533771810166 0.2606322322843775 -3.634032454251545 0.15214995187741603
64 1712099064 21 630436 13239156 -59.66169528305907 0.2659098344773697 -3.5785405162617963 0.15335698698625572
64 1712099064 21 630436 13239156 -60.25844333709182 0.2675655372417977 -3.4666633625920116 0.14357841440056415

64 1712099064 22 630436 13869592 -59.82193228429057 0.262009205230909 -3.6815996809085205 0.15622687177793096
64 1712099064 22 630436 13869592 -59.4323852178592 0.26462735967422757 -3.720496008429801 0.16006238465667794
64 1712099064 22 630436 13869592 -61.87857018467236 0.27737110929702913 -3.727258750344669 0.1550587476693105
64 1712099064 22 630436 13869592 -59.30170595061839 0.2595077837882479 -3.5859454655562373 0.15232465432737968
64 1712099064 22 630436 13869592 -60.63136583695938 0.26305265531841904 -3.8081974747653673 0.15575358695893854

64 1712099064 23 630436 14500028 -60.3004204298382 0.26753536136407674 -3.7488872258028967 0.15748790582585026
64 1712099064 23 630436 14500028 -60.308277164840845 0.27427252311631056 -3.672649614746601 0.15712103068092664
64 1712099064 23 630436 14500028 -60.64326908232417 0.2669358143198834 -3.4957469286739378 0.14468459854965202
64 1712099064 23 630436 14500028 -60.426356271634276 0.2695412631304773 -3.7163399015737517 0.15683753625075839
64 1712099064 23 630436 14500028 -60.69940301603514 0.27217609371674695 -3.535481506299858 0.14846214197909288

64 1712099064 24 630436 15130464 -60.52127630229648 0.2673122186893505 -3.637285029231464 0.15159725685389475
64 1712099064 24 630436 15130464 -61.36194494025753 0.27985029588242205 -3.487418710804685 0.14778318473037055
64 1712099064 24 630436 15130464 -61.46760254513091 0.2743376394840243 -3.6009218550672415 0.14734801680955206
64 1712099064 24 630436 15130464 -60.34611050963838 0.27355068435714264 -3.506364303491798 0.15011625653943034
64 1712099064 24 630436 15130464 -59.972833249246456 0.2646146540415029 -3.522611654203942 0.1475679830760972

64 1712099064 25 630436 15760900 -59.41055391546504 0.267231220280731 -3.6006494252158565 0.1560601103484202
64 1712099064 25 630436 15760900 -60.08795504261869 0.26255554743806797 -3.520002270240775 0.1457288427392074
64 1712099064 25 630436 15760900 -61.09973835686187 0.26693184380965695 -3.647539538817664 0.15127167501532615
64 1712099064 25 630436 15760900 -61.07541056563979 0.2695936738654664 -3.7214313075926064 0.15608552161386946
64 1712099064 25 630436 15760900 -60.28611524754091 0.2688718351062985 -3.471422933248896 0.14503082704139814

64 1712099064 26 630436 16391336 -60.64948972943467 0.26963417306977616 -3.4823755299304673 0.14588289853599348
64 1712099064 26 630436 16391336 -59.263108284497335 0.26599400929417033 -3.5513899939126734 0.1546529615241677
