seed file num_of_enrolls n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

89 1712189789 1 630436 630436 -61.59548110049457 0.3162431985159821 -3.9868630935236524 0.22668834035848942
89 1712189789 1 630436 630436 -62.43518251851333 0.31853974163095855 -3.986770592507014 0.23096775628055308
89 1712189789 1 630436 630436 -60.58087120449204 0.30285225572626984 -4.005316169710795 0.22945975649654882
89 1712189789 1 630436 630436 -61.315426669491444 0.3146272008538185 -3.8607718577316064 0.2267486921139314
89 1712189789 1 630436 630436 -60.67198262717386 0.3094361557837628 -3.86476545351843 0.2301696837250374

89 1712189789 2 630436 1260872 -61.602386639721544 0.2929474209153773 -3.7635264189070767 0.19149214950718027
89 1712189789 2 630436 1260872 -60.08429061470184 0.2910241057616868 -3.887838271664748 0.20155024601281363
89 1712189789 2 630436 1260872 -62.205227943157524 0.303412891770244 -3.8293000763216583 0.19659584335225416
89 1712189789 2 630436 1260872 -61.677476964305754 0.29484056019134686 -3.8276769336542884 0.19371881164217125
89 1712189789 2 630436 1260872 -60.6273641383242 0.29500811572290286 -3.7523261442036073 0.19412380368526877

89 1712189789 3 630436 1891308 -59.99793871166207 0.2831577309010517 -3.532842854042542 0.17371379291724504
89 1712189789 3 630436 1891308 -61.23985695424498 0.29978861003554397 -3.7623427622158183 0.18986582851842793
89 1712189789 3 630436 1891308 -61.53095446674043 0.28940413758929673 -3.9114850701905652 0.1875605502809533
89 1712189789 3 630436 1891308 -61.09568550871867 0.2933762360198335 -3.811964207177842 0.18367897948357953
89 1712189789 3 630436 1891308 -60.88559180135618 0.29996251838346233 -3.9047220659773907 0.19607967702281615

89 1712189789 4 630436 2521744 -62.72235432765069 0.29749841973692986 -3.738502940462382 0.17604765882835005
89 1712189789 4 630436 2521744 -63.256958090366055 0.30250046852020673 -3.8164782678946096 0.17688940699635664
89 1712189789 4 630436 2521744 -60.669145863356164 0.29087560867921775 -3.69411008878555 0.1750296200062893
89 1712189789 4 630436 2521744 -60.69831268826789 0.2949302937224645 -3.676274474318376 0.1811553231836504
89 1712189789 4 630436 2521744 -62.25452692505158 0.2906357898615404 -3.7298895021459657 0.1667431651636962

89 1712189789 5 630436 3152180 -60.854350047096545 0.2780349786068909 -3.7988587976520423 0.17318889146530886
89 1712189789 5 630436 3152180 -61.147871818283036 0.2884369212981345 -3.8261911275735883 0.17385276077517064
89 1712189789 5 630436 3152180 -61.65748304865815 0.30458578049113627 -3.79289004505315 0.1828157905603502
89 1712189789 5 630436 3152180 -61.03160378308485 0.2808048065408597 -3.8000020592249255 0.17385831948948768
89 1712189789 5 630436 3152180 -62.24842180226726 0.3001499264661506 -3.881048873521922 0.18031198681155322

89 1712189789 6 630436 3782616 -61.237148192282554 0.2851175747488255 -3.542850337238273 0.15795404372643504
89 1712189789 6 630436 3782616 -61.579999185239785 0.29052699788133574 -3.7862491786618953 0.1651033444401739
89 1712189789 6 630436 3782616 -61.629722121766235 0.2869463917591266 -3.986835163476011 0.17661702999482243
89 1712189789 6 630436 3782616 -61.88650680239149 0.28758008519126743 -3.7498524651038756 0.16478888003023942
89 1712189789 6 630436 3782616 -62.63950602397633 0.28965904434583456 -3.8559086444891286 0.17229790897049432

89 1712189789 7 630436 4413052 -61.087494255087094 0.2910908103334911 -3.762697828684525 0.17169677372221043
89 1712189789 7 630436 4413052 -60.93763770599636 0.2837731599861508 -3.6807201566445946 0.1633896722264398
89 1712189789 7 630436 4413052 -61.20409675048193 0.2909415191489767 -3.847081552935557 0.17371855752951676
89 1712189789 7 630436 4413052 -62.915225527125294 0.2872473564342912 -4.004720348935897 0.1776684211027854
89 1712189789 7 630436 4413052 -61.025288550091126 0.2792062791236925 -3.7304116542136887 0.1660713548333815

89 1712189789 8 630436 5043488 -60.84379069972459 0.2824208042030233 -3.690135564948406 0.15967645106266737
89 1712189789 8 630436 5043488 -61.78495706515399 0.29969411189215456 -3.6194243427847113 0.1613123012759632
89 1712189789 8 630436 5043488 -62.24413879461156 0.2859791754679643 -3.8027007939084 0.164801585662964
89 1712189789 8 630436 5043488 -61.59425354986446 0.28571870999710947 -3.6938927069873984 0.16080248776288752
89 1712189789 8 630436 5043488 -62.54913368665987 0.2923391387486858 -3.7100853368601747 0.16327611563396344

89 1712189789 9 630436 5673924 -62.027842982861024 0.28997192055167853 -3.887920401425655 0.16882530072644453
89 1712189789 9 630436 5673924 -60.712664866954164 0.283644515454814 -3.5682237717881358 0.15724729290612763
89 1712189789 9 630436 5673924 -61.770494128512304 0.2870694775761464 -3.6751857551292915 0.15981541892059298
89 1712189789 9 630436 5673924 -61.96342744844003 0.2870591542495577 -3.832192992335182 0.16637311361059143
89 1712189789 9 630436 5673924 -62.488822669889274 0.28582194326299704 -3.6873727033764303 0.15713611861978716

89 1712189789 10 630436 6304360 -62.36026605417271 0.2859378821616093 -3.8112172423071113 0.16358502132958094
89 1712189789 10 630436 6304360 -61.75849847998504 0.2871195060049997 -3.6892014397095294 0.15846385723951067
89 1712189789 10 630436 6304360 -61.33965129666617 0.279413539757513 -3.709160735389344 0.16004729671781742
89 1712189789 10 630436 6304360 -61.955986648439705 0.2909899593737394 -3.769547313757107 0.16521690103265027
89 1712189789 10 630436 6304360 -61.645617513562456 0.2912416897220961 -3.859210923491878 0.16854895321468388

89 1712189789 11 630436 6934796 -61.471073318779965 0.28955184056972055 -3.606973386794328 0.1625542768747955
89 1712189789 11 630436 6934796 -61.951587082584815 0.29231134517710067 -3.8551606577840505 0.16607373713951737
89 1712189789 11 630436 6934796 -62.309552803205314 0.2845521740925796 -3.8226700146539914 0.1614671511747946
89 1712189789 11 630436 6934796 -62.44249847859971 0.2894271665486101 -3.7503952228857687 0.16025455735163796
89 1712189789 11 630436 6934796 -61.17746842915944 0.28600855724364005 -3.5746473286813254 0.15494598517887942

89 1712189789 12 630436 7565232 -61.8008756856241 0.2885941535031018 -3.9102087086101562 0.17121237147458399
89 1712189789 12 630436 7565232 -60.289375104230544 0.2856408879966711 -3.7487717312842412 0.17138548572045703
89 1712189789 12 630436 7565232 -61.88763437451538 0.2848293157063856 -3.8190977425236476 0.16406307076084506
89 1712189789 12 630436 7565232 -61.405755097620776 0.2845799676641647 -3.587749682676171 0.15210786446901572
89 1712189789 12 630436 7565232 -61.77778707937215 0.2870686834741012 -3.9367364272127454 0.17001327738619723

89 1712189789 13 630436 8195668 -61.66921234983969 0.2846808186239165 -3.7703281505564608 0.16022279326982636
89 1712189789 13 630436 8195668 -60.0143760182384 0.268280229082558 -3.6315211468479536 0.15611728569568104
89 1712189789 13 630436 8195668 -61.33691419465717 0.2850945457895121 -3.7565944550634467 0.16360646208480376
89 1712189789 13 630436 8195668 -60.83178855808648 0.27511109487613594 -3.480662356935244 0.14891716245104358
89 1712189789 13 630436 8195668 -61.73632625267578 0.27937542285933914 -3.8682753507159147 0.16638502514127074

