seed file num_of_enroll n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

89 1712189789 1 1012036 1012036 -62.04624958261002 0.31275234167136484 -3.824188896964529 0.21848906560636183
89 1712189789 1 1012036 1012036 -61.24883301017951 0.30747554474150124 -4.0679651848064395 0.23473833615224077
89 1712189789 1 1012036 1012036 -60.38214719489247 0.3040349940160035 -3.7504781984456486 0.2168995974402342
89 1712189789 1 1012036 1012036 -62.125051161369356 0.3019727406704054 -3.681942469495425 0.2086050859024955
89 1712189789 1 1012036 1012036 -60.838134057536195 0.3080571298576699 -3.9531416401580373 0.22813220181399166

89 1712189789 2 1012036 2024072 -61.43054582193258 0.29100323432539094 -3.6843270973205335 0.18592920091391946
89 1712189789 2 1012036 2024072 -62.01373187956386 0.29718603800085064 -3.8097569106573133 0.19374796000118688
89 1712189789 2 1012036 2024072 -61.950697705886284 0.29813160835979147 -3.7175442298836288 0.18688120036002892
89 1712189789 2 1012036 2024072 -61.367759230407046 0.2940610070917777 -3.7439538272147956 0.19257341523001298
89 1712189789 2 1012036 2024072 -61.46366979598969 0.2974070996904147 -3.7883193171604717 0.1900685439601199

89 1712189789 3 1012036 3036108 -60.73858258054421 0.2817062797345282 -3.715660122356818 0.17479006557668914
89 1712189789 3 1012036 3036108 -62.17641224489099 0.2891857808373639 -3.5263710884673096 0.16518500934690367
89 1712189789 3 1012036 3036108 -61.24401024685577 0.28602464813111383 -3.8584917460938186 0.18648358604591359
89 1712189789 3 1012036 3036108 -61.401144966974094 0.2834574641702027 -3.434584330391999 0.15946905630891273
89 1712189789 3 1012036 3036108 -61.65419075504383 0.3006216432746802 -3.632583266888332 0.17378416070739738

89 1712189789 4 1012036 4048144 -61.64348673245206 0.29418761065448107 -3.552228308644544 0.16324490865750768
89 1712189789 4 1012036 4048144 -60.694265656485896 0.28442726724231726 -3.6498283125054627 0.16904592346419
89 1712189789 4 1012036 4048144 -61.32291696210015 0.2921154664055468 -3.6681143385437167 0.17444289486958844
89 1712189789 4 1012036 4048144 -61.406895693974604 0.28209647587114134 -3.6492875874860147 0.16815821488976587
89 1712189789 4 1012036 4048144 -61.50858930635843 0.28562901199766577 -3.67420347401125 0.16989604660593652

89 1712189789 5 1012036 5060180 -61.70789261700245 0.286328793408702 -3.631253293442728 0.16093983363500586
89 1712189789 5 1012036 5060180 -60.44161037498293 0.2811073855375211 -3.613668220745308 0.16778433874365745
89 1712189789 5 1012036 5060180 -61.23188314775625 0.27568271960278135 -3.7325139232048743 0.1651592929982295
89 1712189789 5 1012036 5060180 -60.401768767345516 0.2830593553109206 -3.6351522801392093 0.1650945075813774
89 1712189789 5 1012036 5060180 -61.70037069774651 0.2825415665212704 -3.6136534315122617 0.1602405467691364

89 1712189789 6 1012036 6072216 -62.124261271580075 0.28584166641939407 -3.5065533413166463 0.15686675964115804
89 1712189789 6 1012036 6072216 -61.168668444341186 0.27556897421441495 -3.5738246330359402 0.15529064419453428
89 1712189789 6 1012036 6072216 -62.04052762441768 0.2883950031156346 -3.5622140041268153 0.15610862190043817
89 1712189789 6 1012036 6072216 -61.21439903247591 0.2851789758958686 -3.590380007769833 0.16058475020523622
89 1712189789 6 1012036 6072216 -61.74833333016468 0.29155712491221825 -3.610388502569151 0.16410393361225684

89 1712189789 7 1012036 7084252 -61.09359184468612 0.27843387436574585 -3.700257063158184 0.1637196720176454
89 1712189789 7 1012036 7084252 -61.892870517944225 0.2895027842892891 -3.639869798338428 0.16122370256075486
89 1712189789 7 1012036 7084252 -61.84674002689577 0.2791010157957726 -3.7132222790918377 0.16095021908350887
89 1712189789 7 1012036 7084252 -61.53219226631495 0.28212120312948186 -3.848004360930255 0.16982977755358397
89 1712189789 7 1012036 7084252 -62.12568769900948 0.2872763419483101 -3.7368915024571345 0.16406733726991288

89 1712189789 8 1012036 8096288 -61.577155700800375 0.2879662324560102 -3.6232133241453397 0.16124002255125958
89 1712189789 8 1012036 8096288 -61.86609220107704 0.27820836176968045 -3.597687552668887 0.1539177868114695
89 1712189789 8 1012036 8096288 -62.475584847246296 0.287242712876967 -3.644359250326218 0.15602257104141323
89 1712189789 8 1012036 8096288 -61.44648384956089 0.28753746179638584 -3.8652891001941754 0.174001266035627
89 1712189789 8 1012036 8096288 -61.91676714151974 0.28047189499817016 -3.7011123135772976 0.1590566056397931

89 1712189789 9 1012036 9108324 -61.09825793164071 0.28521161587687804 -3.693677199214259 0.16500351127068436
89 1712189789 9 1012036 9108324 -61.28195471362278 0.2874385527630238 -3.5535302935189623 0.15709820677922515
89 1712189789 9 1012036 9108324 -61.64259574577245 0.2856275283621653 -3.5154640276334326 0.15289556195167306
89 1712189789 9 1012036 9108324 -61.09418493573052 0.28022660059543236 -3.6108698975926927 0.1540349940160035
89 1712189789 9 1012036 9108324 -61.98033860354349 0.284396605441975 -3.798822289261466 0.16494317676033352

89 1712189789 10 1012036 10120360 -61.80211171980299 0.284300169134447 -3.7006259519715288 0.16109462627221743
89 1712189789 10 1012036 10120360 -61.90292523719611 0.2872961237549825 -3.5462431086333597 0.1523238677388406
89 1712189789 10 1012036 10120360 -61.369851483372805 0.28260931920912336 -3.676701513879766 0.16035478670266956
89 1712189789 10 1012036 10120360 -62.73408255441765 0.29088454348535653 -3.4480778039495363 0.14791450303156184
89 1712189789 10 1012036 10120360 -61.866700607032115 0.2791667903029583 -3.6863991671806615 0.16093093182200327

89 1712189789 11 1012036 11132396 -61.47299256574665 0.28812201418355543 -3.584903756401755 0.15594146563405636
