seed seed_eval num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
60 1000 100 10000 -57.8714009189909 0.26156565656565656 -3.9623175514237454 0.19146464646464645
60 1000 100 10000 -58.901776867148946 0.2593434343434343 -3.6318998044626243 0.16959595959595963
60 1000 100 10000 -59.00451190459646 0.2692424242424243 -3.2745154734220607 0.16095959595959597
60 1000 100 10000 -61.08553468641606 0.261010101010101 -4.062927519641387 0.19464646464646462
60 1000 100 10000 -64.36277589500489 0.27873737373737373 -3.5164895864755734 0.15964646464646465
60 1000 100 10000 -63.7871678518675 0.30964646464646467 -3.5263449057996166 0.17095959595959598
60 1000 100 10000 -57.43254980069173 0.2520707070707071 -4.013019817341251 0.20055555555555554
 
60 1000 125 15625 -60.23840270213798 0.270741935483871 -3.629549782593019 0.16993548387096774
60 1000 125 15625 -59.9382610449224 0.27925806451612906 -3.8802240548320923 0.18616129032258066
60 1000 125 15625 -60.362017265899766 0.259 -4.216997240571289 0.1930322580645161
60 1000 125 15625 -60.44211757461095 0.2616774193548387 -3.979585240782726 0.1838387096774194
60 1000 125 15625 -57.14464181066947 0.23058064516129032 -3.942965369685414 0.1760645161290323
60 1000 125 15625 -59.95042955780002 0.2880645161290323 -3.6535417453083516 0.17593548387096775
60 1000 125 15625 -57.97403229866627 0.2547741935483871 -3.9302005015366355 0.19180645161290322
60 1000 125 15625 -62.227163122103605 0.30812903225806454 -3.722513139837952 0.19583870967741934
60 1000 125 15625 -60.67413187017729 0.26561290322580644 -3.720271912918503 0.17
60 1000 125 15625 -59.8317201264967 0.24964516129032258 -3.6907752915522085 0.1601935483870968
 
60 1000 150 22500 -62.08220363498541 0.2863982102908277 -3.8146553172998865 0.1859731543624161
60 1000 150 22500 -60.855954437134095 0.27375838926174495 -3.763109822503329 0.18733780760626398
60 1000 150 22500 -59.20788321100002 0.2519910514541387 -3.690823206716732 0.1597315436241611
60 1000 150 22500 -59.295173107853785 0.2408724832214765 -3.723497461367915 0.18158836689038033
60 1000 150 22500 -61.35126988499065 0.27364653243847875 -3.771332963175418 0.1674049217002237
60 1000 150 22500 -61.609553344583325 0.2857270693512304 -3.782231106717815 0.18599552572706934
60 1000 150 22500 -60.18417380705101 0.28568232662192394 -3.593302886452422 0.16579418344519015
60 1000 150 22500 -59.056297088441525 0.2599776286353468 -3.5789866627556757 0.15997762863534676
60 1000 150 22500 -60.18971860758803 0.2730648769574944 -3.839596867704169 0.18680089485458612
60 1000 150 22500 -59.435701393411094 0.2784116331096197 -3.6898412340198004 0.1870469798657718
 
60 1000 175 30625 -59.03693483258492 0.26776683087027914 -3.9416371264259826 0.18932676518883418
60 1000 175 30625 -59.53543539848993 0.25633825944170774 -3.938607353218633 0.18264367816091953
60 1000 175 30625 -60.18804463410738 0.2757307060755336 -3.4792793159608393 0.1702791461412151
60 1000 175 30625 -59.37801937355005 0.2614121510673235 -3.5350829374408215 0.16520525451559934
60 1000 175 30625 -60.82614337536526 0.2619540229885058 -3.855504930050202 0.1876683087027915
60 1000 175 30625 -60.2215442304088 0.28579638752052544 -3.9846535852084632 0.19131362889983583
60 1000 175 30625 -60.23968461776813 0.26878489326765187 -3.7760135988312222 0.17349753694581277
60 1000 175 30625 -59.629674798504034 0.27793103448275863 -3.8497449938167687 0.19003284072249593
60 1000 175 30625 -60.238347449367545 0.27453201970443347 -3.764504832570273 0.1909688013136289
