seed seed_eval num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

90 0 25 625 -60.747236572836094 0.2791666666666667 -4.031503675436673 0.1933333333333333
90 0 25 625 -58.63237086252878 0.3625 -4.89731411770133 0.28833333333333333
90 0 25 625 -59.18441840178064 0.22666666666666668 -3.986482889776822 0.16500000000000004
90 0 25 625 -50.51359624473397 0.24416666666666664 -4.940686211844105 0.24583333333333332
90 0 25 625 -62.139916736861025 0.2733333333333333 -4.776968206941542 0.1883333333333333
90 0 25 625 -63.5714014757359 0.24166666666666667 -3.0711982122824857 0.12416666666666666
90 0 25 625 -60.864981410253755 0.3208333333333333 -3.415650813121761 0.15166666666666667
90 0 25 625 -55.54125595098304 0.24583333333333332 -4.635224348285816 0.2475
90 0 25 625 -52.78411813669609 0.19666666666666666 -3.487546516050905 0.12
90 0 25 625 -60.3400549960739 0.3183333333333333 -4.181822198497091 0.20416666666666666
 
90 0 50 2500 -59.4798607846447 0.31999999999999995 -3.880959020100527 0.183265306122449
90 0 50 2500 -61.90304806287895 0.28244897959183674 -3.6850191559662138 0.15755102040816327
90 0 50 2500 -56.66945395803383 0.2648979591836735 -3.1422213668215226 0.1389795918367347
90 0 50 2500 -63.05229848759158 0.2724489795918368 -4.205777432251201 0.1977551020408163
90 0 50 2500 -62.09344323935198 0.28489795918367344 -3.5290970516953406 0.15448979591836737
90 0 50 2500 -61.479639812572096 0.21959183673469385 -3.8258602397111425 0.15530612244897962
90 0 50 2500 -62.69419926677732 0.2636734693877551 -3.9155631064205356 0.21326530612244898
90 0 50 2500 -60.941845753667565 0.2773469387755102 -4.2910001152174235 0.21938775510204078
90 0 50 2500 -62.24788543761009 0.27877551020408164 -4.03795699207118 0.20061224489795915
90 0 50 2500 -58.210705729957 0.25551020408163266 -4.284814838329479 0.1951020408163265
 
90 0 75 5625 -61.247842344181066 0.2851351351351351 -4.062836647627023 0.18684684684684683
90 0 75 5625 -56.8957804615094 0.25216216216216214 -3.808581329387276 0.19891891891891889
90 0 75 5625 -58.4319796872716 0.2500900900900901 -3.450561049463941 0.16144144144144146
90 0 75 5625 -64.40092955907909 0.32225225225225224 -3.6769985364654247 0.16945945945945945
90 0 75 5625 -61.926148329132324 0.29963963963963963 -3.315892526104676 0.1601801801801802
90 0 75 5625 -61.45304338912855 0.2778378378378379 -3.760958199687751 0.16162162162162164
90 0 75 5625 -58.97246957073545 0.2693693693693694 -3.5058817478731243 0.1603603603603604
90 0 75 5625 -65.75154508275631 0.29243243243243244 -3.7777344088444265 0.16297297297297297
90 0 75 5625 -57.9060783170223 0.26360360360360363 -3.443694741598061 0.14648648648648646
90 0 75 5625 -60.38998089738106 0.27675675675675676 -3.68452571032304 0.17324324324324325
 
90 0 100 10000 -60.60423716721268 0.26994949494949494 -4.196863711130751 0.18202020202020203
90 0 100 10000 -65.12161411174674 0.2876767676767677 -3.356918328013411 0.13853535353535354
90 0 100 10000 -63.45709227853688 0.2611111111111111 -4.014214694236244 0.1794949494949495
90 0 100 10000 -61.20142527684465 0.27126262626262626 -4.119407215494509 0.1985353535353535
90 0 100 10000 -61.87176125668546 0.2805050505050505 -4.166692859078071 0.1891414141414141
90 0 100 10000 -61.27665480317536 0.2540909090909091 -3.4522832690033143 0.14853535353535355
90 0 100 10000 -59.636281073603826 0.26782828282828286 -3.9208294526321845 0.17126262626262628
90 0 100 10000 -59.69152616256273 0.24833333333333335 -3.5769094063241784 0.14611111111111114
90 0 100 10000 -61.47549609812522 0.28954545454545455 -3.571563589985508 0.15146464646464647
90 0 100 10000 -61.55622716557305 0.28560606060606064 -3.5161665254294654 0.1634848484848485
 
90 0 125 15625 -61.41538407372956 0.2623225806451613 -3.6210194498021644 0.1652903225806452
90 0 125 15625 -60.435212815472966 0.2643225806451613 -3.8511117857111623 0.17683870967741938
90 0 125 15625 -62.48615047820716 0.27961290322580645 -3.9229335131246215 0.17816129032258066
90 0 125 15625 -61.735697155433705 0.26603225806451614 -3.7127836355890653 0.16735483870967743
90 0 125 15625 -59.765486043029746 0.26261290322580644 -3.6710154723516917 0.15258064516129033
90 0 125 15625 -60.87388025870188 0.2869354838709678 -3.6908454762928318 0.16954838709677422
90 0 125 15625 -58.01374307841248 0.24829032258064515 -3.7949742479012936 0.1834193548387097
90 0 125 15625 -61.434287941204026 0.27061290322580644 -3.600888018220832 0.14848387096774196
90 0 125 15625 -61.421169683356865 0.26529032258064517 -3.6686950247524135 0.14735483870967742
90 0 125 15625 -59.99147164343421 0.2625806451612903 -3.689669769683094 0.1670967741935484
 
90 0 150 22500 -62.739855850058724 0.27326621923937355 -3.861796511174437 0.17328859060402685
90 0 150 22500 -61.094246629704394 0.2678523489932886 -3.893084716086694 0.17914988814317673
90 0 150 22500 -61.710016628231664 0.28006711409395973 -3.8641061942153665 0.1842953020134228
90 0 150 22500 -60.773616410166824 0.2732214765100671 -3.628222133506408 0.17246085011185683
90 0 150 22500 -62.204540043577886 0.2746756152125279 -3.8617713385822916 0.18646532438478747
90 0 150 22500 -60.653256555229284 0.2680760626398211 -3.817526797206561 0.1667337807606264
90 0 150 22500 -59.74329248829979 0.2688590604026846 -3.9519265335802394 0.1868456375838926
90 0 150 22500 -58.641954179541685 0.2656152125279643 -3.8275724024138333 0.17373601789709173
90 0 150 22500 -62.92281747109757 0.2719910514541387 -3.658340840480059 0.16194630872483218
90 0 150 22500 -60.97992485301756 0.2765324384787472 -3.4954891728445623 0.16073825503355704
 
90 0 175 30625 -61.55272901186448 0.27940886699507395 -3.6661948190873064 0.16101806239737276
90 0 175 30625 -63.07988860089339 0.2803776683087028 -3.777171172675251 0.17121510673234808
90 0 175 30625 -60.90329434654679 0.2694252873563219 -3.9998769560048095 0.18896551724137933
90 0 175 30625 -62.03312642392624 0.28185550082101807 -3.7154267226252804 0.17274220032840723
90 0 175 30625 -61.915160754157725 0.2648275862068966 -4.177816572301298 0.1923809523809524
90 0 175 30625 -61.31573942311821 0.2732840722495895 -3.8508997069509268 0.17921182266009852
90 0 175 30625 -61.858307625532994 0.28732348111658457 -3.7261285589438704 0.1785057471264368
90 0 175 30625 -63.03116115331874 0.2820853858784893 -3.889367530517009 0.18275862068965515
90 0 175 30625 -61.55517336709009 0.2791297208538588 -4.012606784580064 0.20001642036124792
90 0 175 30625 -60.70372635224618 0.2682101806239737 -3.9096802010371503 0.17320197044334973
 
90 0 200 40000 -62.84480290169721 0.27952261306532666 -3.727008791821728 0.16944723618090454
90 0 200 40000 -61.26183253443724 0.2651633165829146 -3.966953072799377 0.18466080402010054
90 0 200 40000 -61.82348334035197 0.2619221105527638 -3.890008801601857 0.17005025125628143
90 0 200 40000 -60.30552276780912 0.27087939698492464 -3.967190023215743 0.19036432160804018
90 0 200 40000 -61.67578359076774 0.27449748743718594 -3.6683986065704164 0.16944723618090454
90 0 200 40000 -61.59869929980057 0.2803266331658292 -3.8905954044702353 0.17968592964824123
90 0 200 40000 -60.366676333610485 0.257964824120603 -3.906244081476779 0.17649497487437188
90 0 200 40000 -62.15009057910796 0.2754773869346734 -3.940685557050193 0.18452261306532666
90 0 200 40000 -61.80133655471317 0.271394472361809 -4.091488947010982 0.1851633165829146
90 0 200 40000 -60.66202644633104 0.2759673366834171 -3.692803001873734 0.17726130653266334
 
90 0 225 50625 -60.252716759351 0.2630654761904762 -3.747860541307143 0.16711309523809523
90 0 225 50625 -61.39048550102456 0.2716666666666666 -3.7231716560013584 0.16685515873015871
90 0 225 50625 -61.339385861162235 0.2746329365079365 -3.843642806087935 0.17350198412698414
90 0 225 50625 -61.63204816730588 0.2719742063492063 -3.952120020121347 0.17981150793650796
90 0 225 50625 -60.658346623102176 0.2657638888888889 -3.9280427699102574 0.17756944444444445
90 0 225 50625 -61.92482465035626 0.27540674603174603 -3.75300637113292 0.1697420634920635
90 0 225 50625 -60.09522557229958 0.26620039682539687 -3.7144003242051857 0.16624007936507934
90 0 225 50625 -61.163750378182606 0.27251984126984125 -3.855916240545811 0.17415674603174602
