seed seed_eval num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
24 100 200 40000 -61.04825889596927 0.2794723618090452 -3.537216778751353 0.160678391959799
24 100 200 40000 -64.1506974603336 0.30248743718592963 -3.714582020047576 0.1695603015075377
24 100 200 40000 -61.75392403364197 0.2904522613065327 -3.562861738623301 0.158391959798995
24 100 200 40000 -61.17920152688912 0.2757914572864322 -3.5445577793933203 0.15884422110552765
24 100 200 40000 -60.80594744822763 0.27464824120603015 -3.676005902240478 0.16030150753768846
24 100 200 40000 -60.79989643922411 0.28569095477386935 -3.7035360369472805 0.16512562814070353
24 100 200 40000 -61.55481120627974 0.28007537688442213 -3.7178906703081656 0.16430904522613066
24 100 200 40000 -61.1382016313459 0.2745100502512563 -3.7245139476409332 0.16497487437185931
 
24 100 225 50625 -60.872764263957635 0.2760813492063492 -3.6929004000725643 0.16493055555555552
24 100 225 50625 -61.309600886968106 0.28437500000000004 -3.668287396759872 0.16564484126984125
24 100 225 50625 -61.41749066924598 0.2712301587301587 -3.702186852303293 0.16484126984126982
24 100 225 50625 -60.55799487857226 0.272172619047619 -3.6979904542727557 0.1679861111111111
24 100 225 50625 -60.97570997353317 0.2734722222222222 -3.5947873789684737 0.15630952380952381
24 100 225 50625 -60.78505257706256 0.274890873015873 -3.535197169048043 0.1593452380952381
24 100 225 50625 -60.8295138654775 0.2821825396825397 -3.746919418524119 0.17049603174603173
24 100 225 50625 -61.78511951253355 0.27541666666666664 -3.6775012000841545 0.16039682539682543
24 100 225 50625 -60.823566387947466 0.2752281746031746 -3.6317944309891974 0.16103174603174605
24 100 225 50625 -61.13919919568732 0.27830357142857143 -3.546872605755038 0.1598511904761905
 
24 100 250 62500 -60.93645722874957 0.2766024096385542 -3.666766401523182 0.16511646586345383
24 100 250 62500 -60.9200138488133 0.27797590361445784 -3.6398645421311278 0.16438554216867474
24 100 250 62500 -62.00534630935893 0.28398393574297187 -3.623385024078736 0.1637510040160643
24 100 250 62500 -61.93569714588331 0.2851244979919679 -3.7392047254680647 0.1686265060240964
24 100 250 62500 -60.8616864583424 0.2769638554216868 -3.632445233509993 0.1638152610441767
24 100 250 62500 -61.9284665519951 0.28397590361445785 -3.6359749194188375 0.163855421686747
24 100 250 62500 -61.828309084653526 0.28188755020080325 -3.7625953796962284 0.16863453815261048
24 100 250 62500 -60.79389755798952 0.27465863453815265 -3.5975897359154434 0.1607710843373494
24 100 250 62500 -62.0627582859939 0.28511646586345385 -3.769559524591185 0.169429718875502
24 100 250 62500 -60.97520420555915 0.27640963855421685 -3.598508588798531 0.16046586345381528
