seed file num_of_enroll n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

82 1712189782 1 1012036 1012036 -60.58188275868406 0.30305628913088634 -3.922653794350481 0.2314347744379494
82 1712189782 1 1012036 1012036 -60.339029403407835 0.30106673392480937 -3.7274888294243738 0.22270852496958543
82 1712189782 1 1012036 1012036 -60.92229421254706 0.30942652542456706 -3.742641074095104 0.2219409908706962
82 1712189782 1 1012036 1012036 -59.78228078782854 0.3032387762974392 -3.676293249870014 0.22144150025221804
82 1712189782 1 1012036 1012036 -58.76308474964026 0.30203356972592305 -3.823126808830807 0.23177996696438286

82 1712189782 2 1012036 2024072 -59.259930544989516 0.28394211843367656 -3.751840133071653 0.19599022778750383
82 1712189782 2 1012036 2024072 -60.21700395415485 0.2910690088325767 -3.8491223274721733 0.20401817948033193
82 1712189782 2 1012036 2024072 -59.8761876979832 0.28507858322700613 -3.6710557804606196 0.19065161271178896
82 1712189782 2 1012036 2024072 -61.01242195090663 0.28878569379741453 -3.7821305513282937 0.19502784289289143
82 1712189782 2 1012036 2024072 -60.64465337349486 0.29222970633907996 -3.8156757464759608 0.19967805109640666

82 1712189782 3 1012036 3036108 -60.09585807541574 0.28221318853050853 -3.613565086600223 0.17538698159302887
82 1712189782 3 1012036 3036108 -60.54189082934647 0.2799684480183575 -3.791893303076298 0.18501033599398636
82 1712189782 3 1012036 3036108 -61.24463586103476 0.29019267479698924 -3.6711308108008702 0.17880527778602018
82 1712189782 3 1012036 3036108 -60.02315571756272 0.2824762865592515 -3.6914760682519727 0.18553307023530458
82 1712189782 3 1012036 3036108 -60.3930667413293 0.28373638764428355 -3.7834162014848594 0.186123062619309

82 1712189782 4 1012036 4048144 -61.03865311910229 0.28353955866789315 -3.6946563076319023 0.17404626964580672
82 1712189782 4 1012036 4048144 -61.18201555352161 0.28728623285164634 -3.690101886917091 0.17676626806326223
82 1712189782 4 1012036 4048144 -60.720597514162165 0.28234671572554726 -3.7360667041278077 0.1789788631395705
82 1712189782 4 1012036 4048144 -60.69571638494867 0.28142438898944644 -3.6563567884115287 0.17176295461064456
82 1712189782 4 1012036 4048144 -60.308163538904864 0.27750314036180923 -3.6459213072842545 0.17095783507907775

82 1712189782 5 1012036 5060180 -60.582332532475974 0.2773335113695934 -3.8124737727778437 0.17695172250081603
82 1712189782 5 1012036 5060180 -60.820264401173766 0.28042639684282367 -3.786948357581218 0.17684588983511867
82 1712189782 5 1012036 5060180 -59.744198870514694 0.27220161617360517 -3.6761894690230066 0.17304085932168184
82 1712189782 5 1012036 5060180 -61.48004447881751 0.281503516216136 -3.856312329813227 0.17895759769739766
82 1712189782 5 1012036 5060180 -60.50129771906463 0.2762153447474358 -3.6407963664290035 0.16684272474605105

82 1712189782 6 1012036 6072216 -60.715261026786095 0.2745136148284423 -3.601936867816922 0.1629768651770966
82 1712189782 6 1012036 6072216 -60.84520784282952 0.2780990672878154 -3.769169247609284 0.1729508521013224
82 1712189782 6 1012036 6072216 -61.1866585698073 0.2792716338783221 -3.5825878006089624 0.1620634402539984
82 1712189782 6 1012036 6072216 -60.975447958274 0.27917223029979327 -3.7729666676985403 0.17273819767959409
82 1712189782 6 1012036 6072216 -60.678719976119794 0.2771312423963681 -3.6431452159350024 0.16777642602098847

82 1712189782 7 1012036 7084252 -60.523547996450766 0.2743182694875523 -3.7464286679700405 0.17000534108780155
82 1712189782 7 1012036 7084252 -60.56224123214674 0.2771619041967103 -3.645145470040055 0.16507571486503864
82 1712189782 7 1012036 7084252 -60.58772224859623 0.27441816761124793 -3.7243628368544086 0.1679930368040513
82 1712189782 7 1012036 7084252 -60.92433640100257 0.2764423409790016 -3.740050510458965 0.17015321009267775
82 1712189782 7 1012036 7084252 -61.11281044239159 0.2771089878638616 -3.7362830145721415 0.16983670118591931

82 1712189782 8 1012036 8096288 -60.80802904087237 0.27281435763528283 -3.6952837472810387 0.16610387426683676
82 1712189782 8 1012036 8096288 -60.38234441801896 0.2713866057387021 -3.53598277499826 0.1575086792676775
82 1712189782 8 1012036 8096288 -60.92295226263819 0.2782993580803735 -3.746467755034388 0.16593523436495455
82 1712189782 8 1012036 8096288 -60.83450856301637 0.2800703243227204 -3.585040350503334 0.15894038752559272
82 1712189782 8 1012036 8096288 -60.80733650357867 0.27800362007062107 -3.723644937301245 0.16617261604502337

82 1712189782 9 1012036 9108324 -60.809364574834945 0.276363213752312 -3.7039118726472804 0.1654421728336449
82 1712189782 9 1012036 9108324 -60.58865468045698 0.27424359316736396 -3.6701426032131823 0.16236313462508534
82 1712189782 9 1012036 9108324 -61.16603598809887 0.2791400848639506 -3.767265775859831 0.16744112439789127
82 1712189782 9 1012036 9108324 -60.70783914906612 0.27339396457078424 -3.7758714064372296 0.1691586797622227
82 1712189782 9 1012036 9108324 -60.32372565227696 0.27052411896778533 -3.6170932923627865 0.15926975460668824

82 1712189782 10 1012036 10120360 -60.74937513126257 0.2745111421026082 -3.706175375972407 0.16477008595194997
82 1712189782 10 1012036 10120360 -60.77129865429208 0.27668219538490446 -3.7036407046031856 0.16565136543920556
82 1712189782 10 1012036 10120360 -60.763237898038554 0.2723395942751452 -3.722135569712475 0.16420877718762056
82 1712189782 10 1012036 10120360 -60.43284247810611 0.27315460471004815 -3.655073080268255 0.16128205889043845
82 1712189782 10 1012036 10120360 -60.708058496464595 0.27469313472399437 -3.734514703102809 0.16587638349010414

82 1712189782 11 1012036 11132396 -60.87759623479513 0.27547797790372197 -3.5975768775639794 0.15726536304560695
82 1712189782 11 1012036 11132396 -60.69893689384906 0.2733049464407584 -3.744575264565521 0.1646266678535751
82 1712189782 11 1012036 11132396 -61.08317137914635 0.27421293136702174 -3.709483157919387 0.16314946144031334
82 1712189782 11 1012036 11132396 -60.48829287206111 0.2713826493773676 -3.636789487509945 0.15903484565245346
82 1712189782 11 1012036 11132396 -60.50908458896143 0.27194544177719754 -3.7931752797150113 0.16914038159105071

82 1712189782 12 1012036 12144432 -61.09032732823821 0.27519509806830655 -3.770759762982834 0.16610535790233721
82 1712189782 12 1012036 12144432 -60.93251803932117 0.272558677784042 -3.6754914080501258 0.15925541279685074
82 1712189782 12 1012036 12144432 -60.68993780021378 0.2732871428147533 -3.6856206881117637 0.1611722698634066
82 1712189782 12 1012036 12144432 -61.157603504469876 0.2794165356121975 -3.701191322919916 0.16282652344638635
82 1712189782 12 1012036 12144432 -60.89796291813141 0.2750640435991019 -3.769618212499163 0.16408909725725251

82 1712189782 13 1012036 13156468 -60.978740051424246 0.2753578034281871 -3.6185231650473586 0.15631385814466436
82 1712189782 13 1012036 13156468 -60.74477358745726 0.2733875354836157 -3.71499739684636 0.1624120945965995
82 1712189782 13 1012036 13156468 -60.43751564209719 0.27232179064913997 -3.6980941015670115 0.16214602929685568
82 1712189782 13 1012036 13156468 -60.953038551485974 0.2733232446119304 -3.6693783880908066 0.1598083142933444
82 1712189782 13 1012036 13156468 -60.67827185348202 0.2725903286747179 -3.6775150384057462 0.1600966341255947

82 1712189782 14 1012036 14168504 -61.224661238785856 0.27577915591030927 -3.66463899447632 0.15861003135416357
82 1712189782 14 1012036 14168504 -61.20740019589277 0.27548341790055686 -3.7097921611437283 0.16195266213663295
82 1712189782 14 1012036 14168504 -60.962279628670046 0.27145040206522064 -3.6558649958310445 0.15788651177512042
82 1712189782 14 1012036 14168504 -60.92643958960141 0.2749344727653976 -3.6095979299502687 0.1561882436722946
82 1712189782 14 1012036 14168504 -60.2777586980696 0.2682472330197917 -3.541845614655618 0.15248508946322067

82 1712189782 15 1012036 15180540 -60.71470403957967 0.2723020088424676 -3.6895669561876656 0.16002047416990595
82 1712189782 15 1012036 15180540 -60.54066064287593 0.2711873040364776 -3.7317016259850107 0.16279586164604412
82 1712189782 15 1012036 15180540 -60.57031091016024 0.27118235858480955 -3.5949304064978986 0.1556140767336281
82 1712189782 15 1012036 15180540 -61.08012916734097 0.27248696873485456 -3.7596767677412952 0.1633052431678585
82 1712189782 15 1012036 15180540 -61.23451353143348 0.27818363451133993 -3.8062715680252497 0.16622701601337248

82 1712189782 16 1012036 16192576 -61.169418678332164 0.27641118463349257 -3.6934298179630645 0.16021186314946145
82 1712189782 16 1012036 16192576 -60.90858899872815 0.27452449482211205 -3.7008273932451345 0.16012927410660416
82 1712189782 16 1012036 16192576 -61.01247593765702 0.27256312869054333 -3.702507596597208 0.15917727466049475
82 1712189782 16 1012036 16192576 -60.89906575315514 0.27324263374974034 -3.7251467335692467 0.16122271347042122
82 1712189782 16 1012036 16192576 -60.551639112759936 0.2719770926678734 -3.695377520677212 0.15912238014697883

82 1712189782 17 1012036 17204612 -61.04868542479451 0.2744176730660811 -3.6846034327294652 0.1585947004539925
82 1712189782 17 1012036 17204612 -60.898688945037264 0.27315460471004815 -3.708669128968642 0.16038940486434627
82 1712189782 17 1012036 17204612 -60.705075956029035 0.2724731214701839 -3.667577957843565 0.1582692897342314
82 1712189782 17 1012036 17204612 -61.18103748019125 0.27518570171013723 -3.6386428473572057 0.15658239617024222
82 1712189782 17 1012036 17204612 -61.10100862185773 0.27515899627112944 -3.5918882741299685 0.15296034736852515

82 1712189782 18 1012036 18216648 -60.885672562286544 0.27419018228934844 -3.724519309459355 0.16003283779907618
82 1712189782 18 1012036 18216648 -60.853133508930796 0.2731936737782261 -3.660564100500033 0.15691473052233862
82 1712189782 18 1012036 18216648 -61.05970843788462 0.2731921901427257 -3.6912246004579794 0.15807048257717377
82 1712189782 18 1012036 18216648 -60.43729140401221 0.26913840341038353 -3.62262809106487 0.15617637458829114
82 1712189782 18 1012036 18216648 -61.040031707566385 0.27529647982750266 -3.673484380180879 0.15826632246323055

82 1712189782 19 1012036 19228684 -60.70787400702674 0.2713762202901991 -3.7192316749569247 0.16089087366349164
82 1712189782 19 1012036 19228684 -60.50364631787012 0.2694509559558075 -3.718864111978142 0.16001256144723697
82 1712189782 19 1012036 19228684 -60.90123738050713 0.27302602296667755 -3.73820746924937 0.16271228351285322
82 1712189782 19 1012036 19228684 -61.21664771261282 0.27664658813289417 -3.6803166442349373 0.1580788898450095
82 1712189782 19 1012036 19228684 -61.10553419469903 0.2735645826533337 -3.6859267758629572 0.15908726744013532

82 1712189782 20 1012036 20240720 -60.743397276220776 0.2705864316588034 -3.7261638416642997 0.16097741906768342
82 1712189782 20 1012036 20240720 -61.150425813241746 0.27508679267677516 -3.6816164628203465 0.15837462785476197
82 1712189782 20 1012036 20240720 -60.502646863638255 0.26814337853476156 -3.650609341648118 0.1558939892980426
82 1712189782 20 1012036 20240720 -60.537580476612995 0.26833921842081837 -3.672627387925297 0.15718574127375054
82 1712189782 20 1012036 20240720 -60.70285808760521 0.2702031591545256 -3.6245330756958993 0.15431391749008438

82 1712189782 21 1012036 21252756 -60.621275449838244 0.2700424319753123 -3.7020567076184587 0.15899429294877504
82 1712189782 21 1012036 21252756 -61.09064450745986 0.27571684321929124 -3.6824282860702082 0.15821241704004824
82 1712189782 21 1012036 21252756 -61.054433911169426 0.27436426218806564 -3.730339104755677 0.1600051432697348
82 1712189782 21 1012036 21252756 -60.88252198940169 0.2739844514999555 -3.688919069874514 0.1588301039533941
82 1712189782 21 1012036 21252756 -60.53203545134217 0.2684836256095269 -3.686310313419058 0.1580432825929992

82 1712189782 22 1012036 22264792 -60.8421774708794 0.2714306202585482 -3.6445385098782492 0.1550512843337982
82 1712189782 22 1012036 22264792 -60.63847494828172 0.2682427821132904 -3.6946353326042174 0.15788502813961997
82 1712189782 22 1012036 22264792 -61.15582371449109 0.27527620347566345 -3.6651665450774336 0.1562179163823032
82 1712189782 22 1012036 22264792 -60.89224012100906 0.27352848085615655 -3.6871074727595836 0.1575952246718693
82 1712189782 22 1012036 22264792 -60.66979924755901 0.2703668536047397 -3.694004082689844 0.15900962384894612

82 1712189782 23 1012036 23276828 -60.37743308870437 0.26593622345528817 -3.6969927930108053 0.15736723934996982
