seed file num_of_enroll n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

89 1712189789 1 1012036 1012036 -61.16342041518942 0.3131153378238034 -3.8731715752658147 0.22628359198045558
89 1712189789 1 1012036 1012036 -59.91364007536049 0.29901832784388194 -3.949537230170904 0.22549973789106162
89 1712189789 1 1012036 1012036 -61.061063395194765 0.3119709603078049 -3.9017697047520414 0.2297137572574503
89 1712189789 1 1012036 1012036 -60.13032553191283 0.30696121776801877 -4.168541944950562 0.243518491043787
89 1712189789 1 1012036 1012036 -59.63317062187707 0.30202961336458856 -3.9982078373818695 0.23308803893059551

89 1712189789 2 1012036 2024072 -60.571832462092345 0.2940951307082876 -3.8533589981529985 0.19972503288725363
89 1712189789 2 1012036 2024072 -60.55989776390186 0.29745952147809657 -3.9476025946650566 0.20897055478076815
89 1712189789 2 1012036 2024072 -60.36088917579508 0.2933033638962247 -3.972157926629791 0.20583860023935988
89 1712189789 2 1012036 2024072 -61.142073970937815 0.2953275372639783 -3.7124484289865904 0.19098246342838487
89 1712189789 2 1012036 2024072 -60.85300569204827 0.29857917173575466 -3.9736739466356994 0.2088647221150708

89 1712189789 3 1012036 3036108 -60.34155840119589 0.28647913513941226 -3.658228383440966 0.17861982334846638
89 1712189789 3 1012036 3036108 -61.44772043825011 0.2960268241298478 -3.875004523220999 0.19193743014549516
89 1712189789 3 1012036 3036108 -61.17839094838462 0.29025202021700647 -3.8058342649756773 0.18504841597183072
89 1712189789 3 1012036 3036108 -61.233805688306006 0.29140628863634116 -3.875731902447569 0.18908044271683333
89 1712189789 3 1012036 3036108 -61.213112440936506 0.29245818620614616 -3.8790806782211953 0.1888099265105882

89 1712189789 4 1012036 4048144 -61.01652953010017 0.2901728929903168 -3.815103591187409 0.18079285481142993
89 1712189789 4 1012036 4048144 -60.93269432374183 0.28791133794249424 -3.809462337760891 0.18023253513743412
89 1712189789 4 1012036 4048144 -60.78504658538483 0.289182813566363 -3.6742434301917513 0.17320653195256322
89 1712189789 4 1012036 4048144 -61.74515531114426 0.29351898558895384 -3.7401541942612653 0.1767093953690791
89 1712189789 4 1012036 4048144 -59.98445741481481 0.27912178669277865 -3.9389274563276615 0.18663442232179064

89 1712189789 5 1012036 5060180 -60.420556319899696 0.2803744696003086 -3.8214141395993466 0.1772350968813982
89 1712189789 5 1012036 5060180 -61.02726881803051 0.28510331048534665 -3.728085619661715 0.1711803804041423
89 1712189789 5 1012036 5060180 -60.8722454682438 0.2816251743271713 -3.757875761979085 0.1727169322374212
89 1712189789 5 1012036 5060180 -60.66618360392702 0.28223346488234774 -3.7080409237093592 0.16885997448146942
89 1712189789 5 1012036 5060180 -61.36745367319884 0.28719325836028603 -3.805216257903294 0.17676132261159413

89 1712189789 6 1012036 6072216 -61.49537193084958 0.2846008525958676 -3.9080557030793557 0.1762415556412767
89 1712189789 6 1012036 6072216 -61.3859435512666 0.29036774378604 -3.8273032245400223 0.17602148304204623
89 1712189789 6 1012036 6072216 -61.009680817014385 0.28813190508689157 -3.811017485266215 0.17398197877412142
89 1712189789 6 1012036 6072216 -61.593188480346704 0.2901867402549875 -3.8562211598533245 0.17486078553554296
89 1712189789 6 1012036 6072216 -61.4654896563844 0.28836928676696044 -3.8157325925155683 0.17290782667180993

89 1712189789 7 1012036 7084252 -61.13407414751888 0.28133883267558824 -3.789984542280568 0.1701220537471687
89 1712189789 7 1012036 7084252 -61.0616727854581 0.2851789758958686 -3.810645542224766 0.17191725270268937
89 1712189789 7 1012036 7084252 -60.58325949850673 0.2848283433726002 -3.8969298639624412 0.17787948923375171
89 1712189789 7 1012036 7084252 -60.396374438131616 0.2764759700503447 -3.8999962972964113 0.17665004994906186
89 1712189789 7 1012036 7084252 -60.991827719943444 0.2815435743746476 -3.691592493959401 0.16607716882782902

89 1712189789 8 1012036 8096288 -60.915063101999266 0.28330019880715707 -3.798418494277527 0.1700078138136356
89 1712189789 8 1012036 8096288 -61.15041325193168 0.2819105268884208 -3.8715287397705964 0.1736615135060285
89 1712189789 8 1012036 8096288 -61.187467866001214 0.28088830202862425 -3.8695383441262834 0.173863287934087
89 1712189789 8 1012036 8096288 -61.484496129324086 0.28628774615985675 -3.8883054849200107 0.17344836453913337
89 1712189789 8 1012036 8096288 -60.88506152644909 0.28432143457661985 -3.6722379047900375 0.1620634402539984

89 1712189789 9 1012036 9108324 -61.13096658403668 0.28269635915848196 -3.866256066966836 0.17199093993254405
89 1712189789 9 1012036 9108324 -61.34056536294544 0.2843852309031384 -3.8628011399206597 0.1719978635648794
89 1712189789 9 1012036 9108324 -61.51931662853173 0.28796227609467573 -3.8400457339805723 0.17151914384340722
89 1712189789 9 1012036 9108324 -61.59026020613818 0.28863386843120387 -3.880900102256722 0.17416941139234243
89 1712189789 9 1012036 9108324 -61.26734343829704 0.28348268597370996 -3.8942965013192055 0.17422381136069154

89 1712189789 10 1012036 10120360 -61.4162140103338 0.28411471469689326 -3.7471835383640495 0.1631573741629823
89 1712189789 10 1012036 10120360 -61.01807190232849 0.28154011255848 -3.835029002316253 0.16983867936658656
89 1712189789 10 1012036 10120360 -61.11300489168586 0.2793497720146781 -3.779865856444144 0.1650015330900171
89 1712189789 10 1012036 10120360 -60.695132501347906 0.2812878945234068 -3.7182002639865006 0.1638531992126841
89 1712189789 10 1012036 10120360 -61.1193852310293 0.2797226590704529 -3.878685199038921 0.17040097722124958

89 1712189789 11 1012036 11132396 -60.87581150221288 0.28135317448542574 -3.757241294122929 0.1641311335964314
89 1712189789 11 1012036 11132396 -61.076403728809034 0.2813487235789245 -3.8670824585325776 0.17095288962740965
89 1712189789 11 1012036 11132396 -61.0399520630076 0.2832146424932989 -3.8601425055214182 0.16978032303690296
89 1712189789 11 1012036 11132396 -61.36454535178716 0.2842062055527531 -3.8152072761899634 0.16624729236521169
