seed file num_of_enroll n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
83 1712189783 20 1012036 20240720 -59.765918784845454 0.2702793191102143 -3.635629390341916 0.15329070353995428

83 1712189783 21 1012036 21252756 -60.17089953355638 0.2741535859470045 -3.6251653986138144 0.15183723529469945
83 1712189783 21 1012036 21252756 -59.79543403788921 0.27146227114922405 -3.6822488246885996 0.15607153101292742
83 1712189783 21 1012036 21252756 -59.89178509416993 0.2707773260931921 -3.720240361666334 0.1571199667665648
83 1712189783 21 1012036 21252756 -59.880312050172755 0.2711521913296341 -3.7058888861721417 0.15613285461361187
83 1712189783 21 1012036 21252756 -60.02437124490255 0.2715938201635955 -3.689184567017481 0.15614472369761534

83 1712189783 22 1012036 22264792 -60.02877122773567 0.27142814753271416 -3.6624108634067625 0.1531057436475673
83 1712189783 22 1012036 22264792 -59.87409022266527 0.2694954650208204 -3.6402820639966027 0.15300090007220357
83 1712189783 22 1012036 22264792 -59.93907796936944 0.2725517541517067 -3.7083913273774867 0.15619961821113126
83 1712189783 22 1012036 22264792 -60.02547751039578 0.2723796524336568 -3.677399455100778 0.1549820480104448
83 1712189783 22 1012036 22264792 -60.08472778188554 0.27238064152399044 -3.624250350248887 0.1509643630752797

83 1712189783 23 1012036 23276828 -59.72440422524523 0.2692605560665856 -3.6529274215013077 0.15303057278221216
83 1712189783 23 1012036 23276828 -59.825098598255465 0.2697976321177413 -3.638981246015226 0.1520845078781045
83 1712189783 23 1012036 23276828 -59.826335944385214 0.2713074785120125 -3.688844310206249 0.1542703975154051
83 1712189783 23 1012036 23276828 -59.947415298933095 0.2714301257133814 -3.738450891527518 0.15907342017546464
83 1712189783 23 1012036 23276828 -59.89126397613895 0.2698416466375875 -3.7225832458327806 0.157955253553307

83 1712189783 24 1012036 24288864 -59.65112233518255 0.2683644402243257 -3.6746631150750915 0.15382876868144368
83 1712189783 24 1012036 24288864 -59.57215216802348 0.26763053519677954 -3.6274217597860123 0.1519420788700632
83 1712189783 24 1012036 24288864 -60.133689043444484 0.2730487720443508 -3.6508741434251513 0.15228826048683025
83 1712189783 24 1012036 24288864 -60.29333907633597 0.27629595560962583 -3.6746782044517707 0.15418484120154696
83 1712189783 24 1012036 24288864 -60.10240586741833 0.2723104161103034 -3.701036702320953 0.155002324362284

83 1712189783 25 1012036 25300900 -60.0588467665825 0.2703965263147483 -3.6870128598214613 0.15496671711027366
83 1712189783 25 1012036 25300900 -59.932404224899635 0.27085991513604935 -3.667829323921742 0.15320564177126295
83 1712189783 25 1012036 25300900 -59.988478670364096 0.27056516621663057 -3.716300406852365 0.15607993828076322
83 1712189783 25 1012036 25300900 -59.603822185367044 0.2692798433280912 -3.675708965420704 0.15410719761035777
83 1712189783 25 1012036 25300900 -60.03201207053936 0.270048366517314 -3.6084205767124375 0.150109294481865

83 1712189783 26 1012036 26312936 -59.49311810633549 0.2662289941940397 -3.6714255732858523 0.15440046289427614
83 1712189783 26 1012036 26312936 -59.881891394871374 0.2695899231476811 -3.6187211430164306 0.15026210893840933
83 1712189783 26 1012036 26312936 -59.658345470452204 0.2681953057772766 -3.631083590062832 0.1512452647300278
83 1712189783 26 1012036 26312936 -59.8834355566014 0.2713806711967004 -3.7123714762180167 0.15606658556125935
83 1712189783 26 1012036 26312936 -59.760395501921 0.26828284027180205 -3.6649964923605753 0.15319327814209271

83 1712189783 27 1012036 27324972 -59.55310108642627 0.2690310871091857 -3.568271888485027 0.14806533930743893
83 1712189783 27 1012036 27324972 -59.626674263329704 0.27025706457770793 -3.5785479045084347 0.14825376101599358
83 1712189783 27 1012036 27324972 -60.44015835124346 0.2756387050829352 -3.673692517586342 0.15289308922583897
83 1712189783 27 1012036 27324972 -59.96982987914001 0.27307399384785813 -3.654634783837941 0.15242574404320347
83 1712189783 27 1012036 27324972 -60.03607118549352 0.2715913474377615 -3.6150587664302143 0.1501226472013689

83 1712189783 28 1012036 28337008 -60.032101727439866 0.27128720216017327 -3.6309831550591047 0.1503239270842606
83 1712189783 28 1012036 28337008 -59.9957841716307 0.27069720977616885 -3.689280172843955 0.1541432994075349
83 1712189783 28 1012036 28337008 -59.66610202408377 0.26735705171953356 -3.6076842290545335 0.15003066180034222
83 1712189783 28 1012036 28337008 -60.00995203961012 0.27245630693451234 -3.7479667089978648 0.15805960258350393
83 1712189783 28 1012036 28337008 -59.66418283329868 0.26874326182210223 -3.6660659147966084 0.15313591090274273

83 1712189783 29 1012036 29349044 -59.93561709227523 0.2694920032046527 -3.611030047168058 0.1498981236956371
83 1712189783 29 1012036 29349044 -60.05351437718516 0.2701833773478532 -3.6833518909078684 0.15266856572010723
83 1712189783 29 1012036 29349044 -60.1404339937458 0.27124664945649485 -3.7581648034581536 0.15802795169282807
83 1712189783 29 1012036 29349044 -59.8661702619127 0.27035547906590307 -3.7048530949217633 0.15564177126296944
83 1712189783 29 1012036 29349044 -59.89918740106511 0.2694227668812993 -3.8107399997710445 0.16066882288359396

83 1712189783 30 1012036 30361080 -59.968625011353865 0.2709998714182566 -3.6477158860794248 0.1519569152250675
83 1712189783 30 1012036 30361080 -59.91984926356413 0.2712174712916531 -3.661058485563838 0.15386536502378761
83 1712189783 30 1012036 30361080 -59.95751560575501 0.2711635658684708 -3.7578599598215154 0.15737416298230517
83 1712189783 30 1012036 30361080 -59.85382284710146 0.2700345192526433 -3.674554316359911 0.1531542090739147
83 1712189783 30 1012036 30361080 -60.142340702467344 0.2733588518639407 -3.641720062816675 0.15133725013105448

83 1712189783 31 1012036 31373116 -59.75607092523934 0.2683273493368149 -3.6399711321102233 0.15099700305628916
83 1712189783 31 1012036 31373116 -60.048196711329126 0.2708213406130382 -3.6452731776073946 0.1520202170064192
83 1712189783 31 1012036 31373116 -60.04898269035686 0.27247509965085115 -3.728980786872369 0.15756901377802834
83 1712189783 31 1012036 31373116 -59.43783268093818 0.2672086881694905 -3.703362616065973 0.1553059750947054
83 1712189783 31 1012036 31373116 -60.04432078023036 0.27114576224246556 -3.6712762569202257 0.15228479867066258

83 1712189783 32 1012036 32385152 -59.977649807371336 0.2691230725102124 -3.6999894681211067 0.1540557649130095
83 1712189783 32 1012036 32385152 -60.104180183484125 0.2723420670009792 -3.6443348446161465 0.1508971049325935
83 1712189783 32 1012036 32385152 -59.882556541047606 0.2704336172022591 -3.6259347812343314 0.15064290871685312
83 1712189783 32 1012036 32385152 -60.31219661324663 0.27256955777771186 -3.7295697717948393 0.1562752836216532
83 1712189783 32 1012036 32385152 -59.687157110326396 0.26829965480747353 -3.6817206592380316 0.15400284858016083

83 1712189783 33 1012036 33397188 -59.9784998993874 0.2712496167274957 -3.7064986570383787 0.15499144436861417
83 1712189783 33 1012036 33397188 -59.63811478144199 0.2670623028001147 -3.7233388954008984 0.15640979990702553
83 1712189783 33 1012036 33397188 -60.095621440816174 0.27157107108592227 -3.7046300943970962 0.1558692620397021
83 1712189783 33 1012036 33397188 -59.77023967395338 0.26898558895383917 -3.6580053262155126 0.15156078454645266
83 1712189783 33 1012036 33397188 -59.796984038293125 0.2691027961583732 -3.689516617710965 0.15400927766732936

83 1712189783 34 1012036 34409224 -59.76217110950995 0.26837136385666105 -3.7128624396295153 0.15522140787118088
83 1712189783 34 1012036 34409224 -59.77927217667093 0.27015172645717733 -3.752866624722702 0.15800619170548846
83 1712189783 34 1012036 34409224 -59.77911346319232 0.26854544375537814 -3.6979525937775057 0.15400729948666214
83 1712189783 34 1012036 34409224 -60.063186041145315 0.2725829104972157 -3.6765006907918005 0.15328476899795257
83 1712189783 34 1012036 34409224 -59.883080814931404 0.2702911881942178 -3.6909429034072367 0.15385102321395014

83 1712189783 35 1012036 35421260 -60.070511025557714 0.2722302997932802 -3.7192793208538824 0.15517986607716883
83 1712189783 35 1012036 35421260 -60.2678896328296 0.2732950555374222 -3.66218138252957 0.15297073281702817
83 1712189783 35 1012036 35421260 -59.74273114350152 0.26817206215443656 -3.7281309038340105 0.15611999643927482
83 1712189783 35 1012036 35421260 -59.89798102809091 0.2699395665806158 -3.686141615306149 0.15395289951831304
83 1712189783 35 1012036 35421260 -59.71678795445181 0.2692852833249261 -3.6474794957844066 0.15212060967528163

83 1712189783 36 1012036 36433296 -60.16523414221115 0.27240091787582965 -3.6857677534104534 0.15307706002789234
83 1712189783 36 1012036 36433296 -60.24275685896186 0.2741115496078257 -3.6723104979002255 0.15293957647151912
83 1712189783 36 1012036 36433296 -60.142607295484396 0.27148452568173054 -3.6597732866785355 0.1512190538361869
83 1712189783 36 1012036 36433296 -60.12451979976608 0.2722134852576086 -3.6297844124058134 0.15012165811103528
83 1712189783 36 1012036 36433296 -59.757340183209784 0.2678812695963522 -3.746375231229289 0.15700127592653038

83 1712189783 37 1012036 37445332 -59.927339415263646 0.2693569923741136 -3.6635412143120227 0.1529000128581743
83 1712189783 37 1012036 37445332 -60.11473360362158 0.27139402391620426 -3.736414306423666 0.15595828016972793
83 1712189783 37 1012036 37445332 -60.248120158290966 0.2743652512783992 -3.6891685869931576 0.1539024559112984
83 1712189783 37 1012036 37445332 -59.7484236381267 0.2692111015499046 -3.6617470540092896 0.15218143873079928
83 1712189783 37 1012036 37445332 -60.03642431932327 0.27028921001355055 -3.6687300663123503 0.1523347477325104

83 1712189783 38 1012036 38457368 -59.72399236945972 0.26950832319515744 -3.6348585207651594 0.15117850113250847
83 1712189783 38 1012036 38457368 -59.94408705921527 0.2692655015182537 -3.635297248292177 0.15007863268152277
