seed file num_of_enrolls n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

41 1712601441 1 630436 630436 -73.51215565074301 0.41421871476172173 -0.461687768508682 0.12697929934788338
41 1712601441 1 630436 630436 -74.89330055350115 0.4155051600750903 -0.4409218573041471 0.12104735706957287
41 1712601441 1 630436 630436 -73.87054309677058 0.4093175169381966 -0.4981283868577293 0.12961412993415306
41 1712601441 1 630436 630436 -73.6808198448274 0.40794769091007277 -0.33328969951935505 0.1170355535367717
41 1712601441 1 630436 630436 -74.87686288771533 0.415312193278085 -0.49271604536602354 0.1247907541110663

41 1712601441 2 630436 1260872 -73.58039975323913 0.40774678309261453 -0.2633991230111974 0.08319171846859011
41 1712601441 2 630436 1260872 -73.26876313824079 0.4032513714142322 -0.3622859072585811 0.08542314521585283
41 1712601441 2 630436 1260872 -73.45555362085594 0.40142334850597644 -0.20398382444801655 0.07722324749619623
41 1712601441 2 630436 1260872 -75.06633283748653 0.4179073187620902 -0.05922282110810784 0.07403016317208827
41 1712601441 2 630436 1260872 -73.5080444632988 0.4105142287204475 -0.2693493463780783 0.08226817778991871

41 1712601441 3 630436 1891308 -75.36638957449365 0.41751423824967204 -0.3518365461840176 0.07312329863636795
41 1712601441 3 630436 1891308 -73.17015203975556 0.4004084860920968 -0.22403750386695265 0.06798545840334667
41 1712601441 3 630436 1891308 -72.81465825872465 0.4008325365842812 -0.3124419849853363 0.07405239802935637
41 1712601441 3 630436 1891308 -75.02056719053637 0.4157950073216209 -0.2800961084857363 0.07109992662497103
41 1712601441 3 630436 1891308 -74.37229686411183 0.40694871053709886 -0.3219687925723065 0.06988574459772376

41 1712601441 4 630436 2521744 -74.93194245221812 0.4055630024680692 -0.20851378255926534 0.06143173422357469
41 1712601441 4 630436 2521744 -75.54377967924623 0.40329028241445136 -0.30074157206078667 0.06481460893650681
41 1712601441 4 630436 2521744 -75.60820242615208 0.40536527105879216 -0.18233958255902394 0.05775742406002143
41 1712601441 4 630436 2521744 -74.90038352807062 0.40907452171233816 -0.36471451477206074 0.06650922270115402
41 1712601441 4 630436 2521744 -74.67142779642069 0.4091174032227838 -0.13238915413404584 0.056805295707719625

41 1712601441 5 630436 3152180 -75.34233022654143 0.4153836624621611 -0.2562839019475177 0.05925668872152745
41 1712601441 5 630436 3152180 -74.60996197075966 0.41058490380247825 -0.3196134538829483 0.06654654549728257
41 1712601441 5 630436 3152180 -74.64498004187188 0.4119126424222018 -0.33707108648114853 0.06315731796798815
41 1712601441 5 630436 3152180 -75.14336703932534 0.4054343579367323 -0.3444285295558302 0.060912391485955515
41 1712601441 5 630436 3152180 -74.89896631825118 0.4060926685322771 -0.3119016154933206 0.061550849530368074

41 1712601441 6 630436 3782616 -75.65954663785986 0.4053009487931237 -0.23892376782623614 0.05319213140165363
41 1712601441 6 630436 3782616 -74.24696608174129 0.39930865475937116 -0.386777057764012 0.06209560353343648
41 1712601441 6 630436 3782616 -74.90830835177512 0.41411865790401525 -0.2869913491614966 0.05715152419946573
41 1712601441 6 630436 3782616 -73.8693428294133 0.3980928845280334 -0.25246898150523595 0.056727473707281276
41 1712601441 6 630436 3782616 -74.05963391418088 0.40192522099859923 -0.23140696982371387 0.05556332010888725

41 1712601441 7 630436 4413052 -74.76314172117122 0.4000964039882981 -0.24383835237655863 0.05538147074051604
41 1712601441 7 630436 4413052 -74.08064571734432 0.40789448607303835 -0.3374572526033554 0.06038828413606462
41 1712601441 7 630436 4413052 -74.67414688777397 0.4077364597660258 -0.3309759761882723 0.05794800855089084
