seed file num_of_enrolls n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
53 1712601353 18 630436 11347848 -74.0717949067153 0.3959519854139336 -0.29743879782456717 0.05011816238433905
53 1712601353 18 630436 11347848 -74.62297988888595 0.40277014557478696 -0.26273586499666457 0.048902392153001226
53 1712601353 18 630436 11347848 -74.68474438566938 0.3964752986617792 -0.38029710332951555 0.052497292112025556
53 1712601353 18 630436 11347848 -74.54494084996433 0.39779350805695934 -0.08176489793047242 0.04037373618659494
53 1712601353 18 630436 11347848 -73.83086395043216 0.39931262526959765 -0.3251097199358621 0.053539153995445045

53 1712601353 19 630436 11978284 -74.56990005858063 0.4015527871393586 -0.18679214131800323 0.04534719729624134
53 1712601353 19 630436 11978284 -73.7935468551135 0.39906089492124097 -0.18424019243201128 0.046705111793685944
53 1712601353 19 630436 11978284 -74.16701583649916 0.3968048510105743 -0.27191151940638447 0.04899609619434535
53 1712601353 19 630436 11978284 -74.26858897531167 0.39715187360436566 -0.3311044135488236 0.05051044879471193
53 1712601353 19 630436 11978284 -75.12511237332482 0.4042662338281119 -0.17073004713415085 0.04473256231318748

53 1712601353 20 630436 12608720 -74.10405674195422 0.39433201724154365 -0.215409098658688 0.04528605143875407
53 1712601353 20 630436 12608720 -73.75154972041928 0.38671181401494814 -0.17162693524560382 0.0440186645744725
53 1712601353 20 630436 12608720 -72.91379009657027 0.3955430228606097 -0.17493782767001562 0.046457351955555705
53 1712601353 20 630436 12608720 -73.59905445149705 0.3928676930700302 -0.3193652527980134 0.051557869392448386
53 1712601353 20 630436 12608720 -73.74061421185544 0.39306542447930726 -0.19161314154893033 0.04702989953020924

53 1712601353 21 630436 13239156 -74.58599501478506 0.3931384818674739 -0.16094200966140956 0.04301412548718161
53 1712601353 21 630436 13239156 -74.1157410484809 0.3944161920583443 -0.20752183273950886 0.04524237582626317
53 1712601353 21 630436 13239156 -73.2128952134037 0.39778556703650647 -0.22783376410852507 0.048051908862496495
53 1712601353 21 630436 13239156 -74.81879798687785 0.39684217380670284 -0.16056338392708844 0.04376931653225168
53 1712601353 21 630436 13239156 -74.14489334567023 0.40179181185499063 -0.2921741268511152 0.050140397241607126

53 1712601353 22 630436 13869592 -75.13727052715514 0.40542403461014354 -0.2573319938617932 0.046979076999310726
53 1712601353 22 630436 13869592 -73.80786645515667 0.39171545100231564 -0.3223323396363288 0.05035877530406169
53 1712601353 22 630436 13869592 -73.42922870593803 0.389511817826638 -0.11882309601812514 0.04116704412983885
53 1712601353 22 630436 13869592 -72.8990449716728 0.3917829496761652 -0.22282665280476976 0.046292178730135525
53 1712601353 22 630436 13869592 -74.95025042672938 0.4043782022164976 -0.12309075347617822 0.040662789331080224

53 1712601353 23 630436 14500028 -73.40920837824494 0.39313768776542857 -0.3169418583184463 0.04832349176198541
53 1712601353 23 630436 14500028 -74.07703417618353 0.3934624755019519 -0.23424247030588366 0.04538531419441523
53 1712601353 23 630436 14500028 -73.29143800654506 0.3889805635583395 -0.07267657222708927 0.04138542219229338
53 1712601353 23 630436 14500028 -72.9132341504651 0.3927676362123238 -0.18579134972150235 0.04513596615219441
53 1712601353 23 630436 14500028 -72.95632413917262 0.3957629891271548 -0.24447949158503512 0.04822661131246012

53 1712601353 24 630436 15130464 -74.15497950944811 0.39904104237010873 -0.33346832575976276 0.04850772343649251
53 1712601353 24 630436 15130464 -73.09834890285352 0.39049173975052487 -0.2608037922078192 0.04783114849390609
53 1712601353 24 630436 15130464 -72.65318431648366 0.39554858157492667 -0.23870105886672852 0.04799314531114509
53 1712601353 24 630436 15130464 -73.52735956741952 0.394270077282011 -0.28124899818706933 0.04922320937929807
53 1712601353 24 630436 15130464 -74.26004228993695 0.4031417853319823 -0.08708740591094018 0.04054923273860386

53 1712601353 25 630436 15760900 -75.32867086813673 0.3977077450360681 -0.2194166762358759 0.04433709949463348
53 1712601353 25 630436 15760900 -73.94554661807756 0.3969485834807716 -0.25526133208022656 0.047753326493467745
53 1712601353 25 630436 15760900 -73.34121352831407 0.39675799898990216 -0.278679613068889 0.04912474072568221
53 1712601353 25 630436 15760900 -72.67357963918768 0.39684455611283875 -0.2698071859987545 0.050172955425464
53 1712601353 25 630436 15760900 -73.8266103106858 0.3956716673919465 -0.21500942158893394 0.046294561036271414

53 1712601353 26 630436 16391336 -74.47760577523057 0.40075709688997874 -0.3865602117825583 0.05250602723452372
53 1712601353 26 630436 16391336 -73.76025563304239 0.4026820002477598 -0.2601797134869737 0.04907153588864782
53 1712601353 26 630436 16391336 -73.15546896412735 0.3969064960723713 -0.25224436551656904 0.047842265922540136
53 1712601353 26 630436 16391336 -74.18959790778605 0.39781653701627273 -0.14141897213919755 0.04282830560858393
53 1712601353 26 630436 16391336 -74.0214542299687 0.399126805391 -0.208982860708051 0.044179073187620925

53 1712601353 27 630436 17021772 -74.50276219713616 0.3988893688794585 -0.13421015247791745 0.04255354630091386
53 1712601353 27 630436 17021772 -74.4141441598886 0.3944670145892428 -0.30330904192857766 0.04617544572947801
