seed file num_of_trials n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

641 1712099064 1 630436 12608720 -61.01635848541546 0.26706922346349193 -3.3774830273136045 0.13633143913525464
641 1712099064 1 630436 12608720 -60.52069585685083 0.2681627019798552 -3.471733230340618 0.14581063524987214
641 1712099064 1 630436 12608720 -59.731952913792874 0.2646448299192239 -3.6274868736330577 0.15622925408406682
641 1712099064 1 630436 12608720 -60.0150818639986 0.2745480765260259 -3.5595399618523174 0.15260020773709504
641 1712099064 1 630436 12608720 -59.2165259154951 0.26446774516312443 -3.5762164054929997 0.15240882914418036

641 1712099064 2 630436 25217440 -61.362056050590766 0.25705718487648543 -3.7285063812996015 0.11713402219038756
641 1712099064 2 630436 25217440 -59.95649008984795 0.25474237741446726 -3.5973946927024114 0.11594286912245369
641 1712099064 2 630436 25217440 -60.867111998689595 0.25335508114134697 -3.630398062703935 0.1135327694150009
641 1712099064 2 630436 25217440 -60.66848425750707 0.25698015697809234 -3.5118542479592776 0.10973934394465426
641 1712099064 2 630436 25217440 -61.36029122994338 0.2646527709396768 -3.670762294620869 0.11845381978965827

641 1712099064 3 630436 37826160 -61.12504523462774 0.25268962362739467 -3.6960757659876244 0.10187217498197387
641 1712099064 3 630436 37826160 -61.01115623057131 0.2544191778820345 -3.7433218486604782 0.10736100831901305
641 1712099064 3 630436 37826160 -61.04466553227703 0.25597482378875613 -3.5698068136770513 0.09852185845289861
641 1712099064 3 630436 37826160 -61.04806167719345 0.2610030779395275 -3.7225622386871295 0.10855851420330916
641 1712099064 3 630436 37826160 -60.590147518054955 0.2527793571585123 -3.5223139529614325 0.09665651274851425

641 1712099064 4 630436 50434880 -60.77275988153734 0.2516382325194317 -3.752536311672263 0.10065561064859081
641 1712099064 4 630436 50434880 -60.65449414078715 0.2515167349065024 -3.69743384393785 0.09609667080658532
641 1712099064 4 630436 50434880 -60.66800027547424 0.24850549995076565 -3.599043048264632 0.09190540021154878
641 1712099064 4 630436 50434880 -61.03715799078536 0.25983892434113354 -3.6195984048450383 0.09710597450614795
641 1712099064 4 630436 50434880 -61.15052723768264 0.25471934845515387 -3.7226331933566428 0.10071834471016866

641 1712099064 5 630436 63043600 -60.802530222819 0.24946636342556566 -3.6225322657664436 0.08947703615705434
641 1712099064 5 630436 63043600 -61.45299104499508 0.25333840499839594 -3.7140183290195625 0.09347057534281386
641 1712099064 5 630436 63043600 -61.0367005109635 0.2592624062562536 -3.637975707067127 0.09089371420585028
641 1712099064 5 630436 63043600 -60.581694999410075 0.24914872260744997 -3.527415193856192 0.08433363720971598
641 1712099064 5 630436 63043600 -61.298937641958965 0.25424844594229734 -3.6366906052318075 0.08931265703367947

641 1712099064 6 630436 75652320 -61.10256782750201 0.2495648320791815 -3.644082871920446 0.08753466255427686
641 1712099064 6 630436 75652320 -60.687243498640804 0.24947509854806382 -3.621307458713211 0.0879158315360157
641 1712099064 6 630436 75652320 -61.31080498009482 0.2528095330362333 -3.5962512113965546 0.08564867019671496
641 1712099064 6 630436 75652320 -61.58803986447915 0.2556794178279086 -3.5353422486639743 0.08294078222227871
641 1712099064 6 630436 75652320 -60.96042233272372 0.25207498864434075 -3.66384462007145 0.09081509810336666

641 1712099064 7 630436 88261040 -60.84229218041681 0.25058366500328755 -3.6807769163299726 0.08714555255208513
641 1712099064 7 630436 88261040 -60.928443830464964 0.24696255967676867 -3.7107971801477624 0.08920068864529368
641 1712099064 7 630436 88261040 -61.435544772169315 0.25685151244675547 -3.528856009311151 0.08061009271935479
641 1712099064 7 630436 88261040 -60.30197208889957 0.2430682832466703 -3.655395054640941 0.08674294281512349
641 1712099064 7 630436 88261040 -60.71964328518735 0.24958389052826846 -3.660568526725695 0.08699387906143488

641 1712099064 8 630436 100869760 -61.49903201745106 0.2521972803593153 -3.8516353772662972 0.0941812966733477
641 1712099064 8 630436 100869760 -61.483124335967986 0.25062098779941616 -3.6522070045749793 0.08424469778064358
641 1712099064 8 630436 100869760 -61.21745124662029 0.251477029804238 -3.5834913594449356 0.0805203591882371
641 1712099064 8 630436 100869760 -60.652071659921546 0.24386317939400484 -3.751692473948784 0.0887337566426636
641 1712099064 8 630436 100869760 -61.05731191224394 0.24760657643549824 -3.7277352239540447 0.08819138494573106

641 1712099064 9 630436 113478480 -60.45741833044792 0.24192318809736327 -3.647916684707145 0.08210221046245328
641 1712099064 9 630436 113478480 -60.847261119298814 0.2456078215875053 -3.6201729592871357 0.08316789540723141
641 1712099064 9 630436 113478480 -60.508440353408986 0.24290390412329543 -3.6036687846529016 0.08046636024915745
641 1712099064 9 630436 113478480 -61.15314954342243 0.2517438480914551 -3.7065848483525516 0.08454566245580822
641 1712099064 9 630436 113478480 -61.38176522230671 0.25131423888495363 -3.700818334356077 0.08462824906851829

641 1712099064 10 630436 126087200 -60.85350115712537 0.24785751268180967 -3.6587700190369015 0.0806013575968566
641 1712099064 10 630436 126087200 -61.210580866376944 0.2482815631739941 -3.583182081625161 0.07933397073257503
641 1712099064 10 630436 126087200 -60.9067141911798 0.2472547892294351 -3.7002840659467826 0.0844575171287811
641 1712099064 10 630436 126087200 -61.22168064299345 0.24646227538823645 -3.6998545419867463 0.08323857048926217
641 1712099064 10 630436 126087200 -60.76492409687362 0.25049710788035107 -3.656549301823476 0.08320680640745061

641 1712099064 11 630436 138695920 -61.259374297143786 0.25234577744178444 -3.5528496540428667 0.07563266109948194
641 1712099064 11 630436 138695920 -60.76984485900953 0.2457166135677099 -3.678795771941284 0.08058071094367909
641 1712099064 11 630436 138695920 -61.16674290429967 0.24913204646449888 -3.684740653350516 0.08157175029620006
641 1712099064 11 630436 138695920 -61.17945833405793 0.2490963118724609 -3.5853897768908816 0.07810867127669374
641 1712099064 11 630436 138695920 -61.242184710873374 0.2505916060237404 -3.6790437615687273 0.08073397263841992

641 1712099064 12 630436 151304640 -60.996063760249434 0.2454537657907192 -3.7469146406506693 0.08552161386946869
641 1712099064 12 630436 151304640 -60.79435196537774 0.2444944905200098 -3.6432703701730045 0.0786208670959053
641 1712099064 12 630436 151304640 -61.03689972136235 0.2489168448102255 -3.7366642473706313 0.08445354661855466
641 1712099064 12 630436 151304640 -61.40020280725476 0.25149688235537015 -3.675521494580516 0.08059976939276603
641 1712099064 12 630436 151304640 -60.85290591045571 0.2456379974652263 -3.7107395002163504 0.08283754895639112

641 1712099064 13 630436 163913360 -61.2198858073539 0.24821882911241627 -3.5770019104942934 0.07573589436536954
641 1712099064 13 630436 163913360 -61.157762165281554 0.251770847560995 -3.638968215306692 0.07789267552037504
641 1712099064 13 630436 163913360 -61.09374462838863 0.24977129861095673 -3.6316274345905404 0.07846919360525506
641 1712099064 13 630436 163913360 -60.924087239751394 0.24440952160116383 -3.6076549642332103 0.07698104637238301
641 1712099064 13 630436 163913360 -61.27205997531941 0.24807747894835477 -3.6654497250315266 0.08085388204725859

641 1712099064 14 630436 176522080 -61.537964302375826 0.2522385736656704 -3.664814025375646 0.07820237531803786
641 1712099064 14 630436 176522080 -61.13356093614084 0.249280543546968 -3.64881566527561 0.07959046569320347
641 1712099064 14 630436 176522080 -61.05875337323292 0.2442570540084683 -3.528976006398605 0.07295494900276664
641 1712099064 14 630436 176522080 -61.602953686547124 0.2532669358143199 -3.711402721995748 0.08043856667757232
641 1712099064 14 630436 176522080 -61.37550059543562 0.24808462586676236 -3.664813657560647 0.07828178552256679

641 1712099064 15 630436 189130800 -61.51691141023455 0.2518431108471163 -3.6135423275205736 0.07557786805835698
641 1712099064 15 630436 189130800 -60.77439982972759 0.2442697596411929 -3.6245998474352774 0.07701122225010401
641 1712099064 15 630436 189130800 -61.32864174414237 0.24994997157114676 -3.6664541904995698 0.07836278393118629
641 1712099064 15 630436 189130800 -61.49020648058516 0.2559128838292236 -3.663954815788236 0.07929188332417471
641 1712099064 15 630436 189130800 -60.87439407577886 0.24713726212673232 -3.632636849415406 0.07697310535193012

641 1712099064 16 630436 201739520 -60.98236702604199 0.25063925214645777 -3.669963094273908 0.07909732832307885
641 1712099064 16 630436 201739520 -61.69144396448102 0.2570929194685234 -3.632603315957752 0.07675234498333972
641 1712099064 16 630436 201739520 -61.291291512686215 0.25093545220935065 -3.5935276807876946 0.07459953433856065
641 1712099064 16 630436 201739520 -60.79545189465635 0.2444420797850207 -3.5607013168286117 0.07476550166602611
641 1712099064 16 630436 201739520 -61.40212092132076 0.24617163403966064 -3.6146432360269336 0.07391104786529487

641 1712099064 17 630436 214348240 -60.334829901334544 0.23997207937208762 -3.632154900153146 0.0779133221735526
641 1712099064 17 630436 214348240 -61.123115479635324 0.24673624059386123 -3.7586285846061296 0.08187827368568171
641 1712099064 17 630436 214348240 -61.30152548186183 0.2473826396587267 -3.676430456853427 0.07802052594966663
641 1712099064 17 630436 214348240 -61.28799985947799 0.2517994352346254 -3.6650327171720485 0.07785138221402003
641 1712099064 17 630436 214348240 -61.590721777721775 0.2566982507520147 -3.56753835381475 0.07529993234250576

641 1712099064 18 630436 226956960 -60.96006404354661 0.24533385638188052 -3.6484891791407255 0.076621318145867
641 1712099064 18 630436 226956960 -60.77905880795549 0.24355268549429673 -3.6412873140220463 0.07586612710079699
641 1712099064 18 630436 226956960 -60.99812838795572 0.24561179209773173 -3.6993955780290344 0.07845172336025868
641 1712099064 18 630436 226956960 -61.424036369878 0.25310414489503563 -3.6625125148515445 0.07731933384367623
641 1712099064 18 630436 226956960 -61.04415863707575 0.24808144945858124 -3.6069884128220338 0.07365296470057589

641 1712099064 19 630436 239565680 -61.063287074928525 0.24203436238370377 -3.6686841580414304 0.07584627454966475
641 1712099064 19 630436 239565680 -60.48344174745716 0.24157219499334542 -3.7329795017018927 0.08188939111431576
641 1712099064 19 630436 239565680 -61.314679600113465 0.25060510575851036 -3.632231295378319 0.07558183856858344
641 1712099064 19 630436 239565680 -61.281230059017126 0.25062178190146145 -3.697409208401988 0.07893136099561338
641 1712099064 19 630436 239565680 -61.45119209015665 0.24947986316033557 -3.6463571115102265 0.07549210503746576

641 1712099064 20 630436 252174400 -60.953896473005855 0.244544518948863 -3.580695713394275 0.0752284631584297
641 1712099064 20 630436 252174400 -61.10828553448991 0.24678706312475976 -3.5885859405121185 0.07536822511840063
641 1712099064 20 630436 252174400 -61.45458982260218 0.250702780310081 -3.494598335818091 0.06869935614206166
641 1712099064 20 630436 252174400 -61.42870720891613 0.25057651808487996 -3.6634916151165147 0.07699692841328881
641 1712099064 20 630436 252174400 -61.09572652176838 0.24767169280321197 -3.6468236315404345 0.0778172358260726

641 1712099064 25 630436 315218000 -60.96426267143046 0.24667112422614754 -3.6567292286184374 0.07665705273790502
641 1712099064 25 630436 315218000 -61.30046196745419 0.25042246228809384 -3.6476396135211635 0.076099593102112
641 1712099064 25 630436 315218000 -60.68550093318676 0.2442856416820987 -3.6691983162235107 0.0781110535828296
641 1712099064 25 630436 315218000 -60.838338488533594 0.24302698994031527 -3.591374527554192 0.07378637384418446
641 1712099064 25 630436 315218000 -61.358197985039965 0.2519844610111778 -3.737768058526919 0.08152092776530157

641 1712099064 30 630436 378261600 -61.328206644609686 0.24831570956194154 -3.57605421886376 0.07071399303096045
641 1712099064 30 630436 378261600 -61.35110339742999 0.24716108518809105 -3.609456158404362 0.07192738095616241
641 1712099064 30 630436 378261600 -60.946372924113966 0.24442858005025075 -3.6547445173516637 0.07462097509378346
641 1712099064 30 630436 378261600 -61.290424688101105 0.24924401485288467 -3.6349753124182986 0.07428268762249024
641 1712099064 30 630436 378261600 -61.22478190305428 0.24795280492724436 -3.6395414585462937 0.07414133745842875

641 1712099064 35 630436 441305200 -61.108061927520694 0.24452704870386666 -3.6222330618373113 0.07214734722270752
641 1712099064 35 630436 441305200 -61.194272927569095 0.2494107762823954 -3.6458514284958214 0.07494814513644263
641 1712099064 35 630436 441305200 -61.52007760316622 0.2519781081948155 -3.7033453549042283 0.07694610588239029
641 1712099064 35 630436 441305200 -61.170812110906645 0.24738422786281727 -3.630798668106769 0.07404128060072232
641 1712099064 35 630436 441305200 -61.03407420298439 0.2478170134774999 -3.68759113107174 0.07701439865828516

