seed file num_of_trials n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

891 1712189789 1 630436 12608720 -61.902446920087684 0.28686062873823537 -3.7264708172475425 0.15608075700159774
891 1712189789 1 630436 12608720 -61.3504387647724 0.28312358451310426 -3.765384538872445 0.1649357889086179
891 1712189789 1 630436 12608720 -61.81039323962192 0.29204452688988347 -3.5588600083338635 0.14982085057858277
891 1712189789 1 630436 12608720 -61.586179212334606 0.28595455830456035 -3.7437874211161555 0.15981859532877413
891 1712189789 1 630436 12608720 -61.75525624768113 0.2884964789515312 -3.6571605175273474 0.15369845086573009

891 1712189789 2 630436 25217440 -62.04752768955326 0.27540888314311945 -3.743702230770836 0.12204395513641086
891 1712189789 2 630436 25217440 -62.93597924163085 0.2870758303925087 -3.7204305339011428 0.11974502971529852
891 1712189789 2 630436 25217440 -61.79924574311606 0.27235397257489175 -3.756840196652874 0.12106165090638808
891 1712189789 2 630436 25217440 -61.91296237058443 0.2758924912887005 -3.676285664504647 0.12464225702859721
891 1712189789 2 630436 25217440 -62.172259827080566 0.27205777251199886 -3.7645244993970124 0.11862693403553132

891 1712189789 3 630436 37826160 -61.527263079695906 0.2736150066228111 -3.601922802157198 0.10318482566283699
891 1712189789 3 630436 37826160 -61.673554559170334 0.2728463158429711 -3.76160877182265 0.1070608377458937
891 1712189789 3 630436 37826160 -62.045258029987984 0.27478313073143157 -3.8700210158455417 0.11601910291880146
891 1712189789 3 630436 37826160 -62.742504431549214 0.2821103103033152 -3.7907565631332942 0.1143308419705166
891 1712189789 3 630436 37826160 -62.297167978143264 0.2785543213445101 -3.7057031178510536 0.10861568955056998

891 1712189789 4 630436 50434880 -62.10027190810953 0.2722697977580911 -3.8202258486905363 0.10347387880732226
891 1712189789 4 630436 50434880 -62.556696108282 0.2685756350434056 -3.6799491486303766 0.09437505757239827
891 1712189789 4 630436 50434880 -61.80821975609949 0.268508136369556 -3.707556000933084 0.10082316618014683
891 1712189789 4 630436 50434880 -61.73288985872381 0.2693602078641514 -3.7966491962306153 0.10100104503829163
891 1712189789 4 630436 50434880 -63.28537405643291 0.281934019649261 -3.7034275137806647 0.09795169318438095

891 1712189789 5 630436 63043600 -62.21554923854887 0.27075544515772454 -3.723795795180317 0.09469349249255923
891 1712189789 5 630436 63043600 -61.96625031792167 0.26983508088723435 -3.8392547316466072 0.10118368850870815
891 1712189789 5 630436 63043600 -62.53252974041413 0.2744424609540025 -3.7169874799633487 0.09329190238262379
891 1712189789 5 630436 63043600 -61.74041683367146 0.26677699391082554 -3.7206672633631968 0.09341895870987008
891 1712189789 5 630436 63043600 -62.48577793493584 0.27612833959615146 -3.6009755500594234 0.08705740722505803

891 1712189789 6 630436 75652320 -61.887561440557846 0.2669191381769323 -3.8687577326136258 0.10014262072733396
891 1712189789 6 630436 75652320 -62.25910813569864 0.27479742456824674 -3.8360010981891692 0.09941522325384902
891 1712189789 6 630436 75652320 -62.139528096587256 0.27690576549848966 -3.7145879985807615 0.09181963719065754
891 1712189789 6 630436 75652320 -61.70458521581727 0.27194103951134135 -3.818837625729101 0.09816768894069962
891 1712189789 6 630436 75652320 -61.96200760760257 0.2682675234498334 -3.6444493804536413 0.08668735567195324

891 1712189789 7 630436 88261040 -61.73478537038895 0.26583201247693133 -3.8028554089281728 0.09292502723770017
891 1712189789 7 630436 88261040 -62.242789806035 0.27464019236327947 -3.7922100605045737 0.09557335755873972
891 1712189789 7 630436 88261040 -62.972687639191854 0.2783685014659124 -3.848282034190952 0.09492060567751195
891 1712189789 7 630436 88261040 -62.13180348052985 0.2670374593816804 -3.7411083410122883 0.09044028193799014
891 1712189789 7 630436 88261040 -62.5704623037601 0.27314251590586397 -3.7769680032106407 0.09200783937539109

891 1712189789 8 630436 100869760 -62.65303853476028 0.27462828083260016 -3.8635936569850875 0.09683836211688548
891 1712189789 8 630436 100869760 -62.53734437842458 0.27231506157467256 -3.7881197045269905 0.09061419028590847
891 1712189789 8 630436 100869760 -62.63071024376743 0.2731075754158713 -3.8542382910310424 0.09465458149234007
891 1712189789 8 630436 100869760 -62.9557358845424 0.27346015672397966 -3.6072236148732757 0.08197753644134287
891 1712189789 8 630436 100869760 -62.27875051864385 0.26852798892068824 -3.6395319027929625 0.0830598975290721

891 1712189789 9 630436 113478480 -62.1797203645179 0.26583598298715777 -3.7250902746772225 0.0855351136042386
891 1712189789 9 630436 113478480 -61.97009660017195 0.26327976850337176 -3.686672711608368 0.08425263880109649
891 1712189789 9 630436 113478480 -62.72945598936483 0.27348874439761006 -3.724556174223434 0.08821600210913502
891 1712189789 9 630436 113478480 -62.07599577805678 0.2706680939327427 -3.813998202817985 0.09054748571410418
891 1712189789 9 630436 113478480 -62.3799381623552 0.2682071716943914 -3.6385310442505 0.07947849730481768

891 1712189789 10 630436 126087200 -62.25009007927003 0.26841760873639303 -3.7187854200257267 0.08418116961702046
891 1712189789 10 630436 126087200 -62.48428240383941 0.2671597510966549 -3.8048003276888434 0.08765457196311552
891 1712189789 10 630436 126087200 -62.845996102999116 0.2737309455214233 -3.718132766306984 0.08545093878743795
891 1712189789 10 630436 126087200 -62.19483572113497 0.2667484062371951 -3.812229513089601 0.08930312780913598
891 1712189789 10 630436 126087200 -62.79743744476406 0.2722181811251473 -3.7997750914038413 0.08929121627845665

891 1712189789 11 630436 138695920 -62.50656549318194 0.27039174642098207 -3.780594084249844 0.08553987821651035
891 1712189789 11 630436 138695920 -62.885997341772075 0.2743344630758431 -3.7799463938280975 0.08578366754441413
891 1712189789 11 630436 138695920 -61.84160425672177 0.26481953236918754 -3.7499080701839387 0.08578128523827827
891 1712189789 11 630436 138695920 -62.43829109311468 0.27081500281112125 -3.727885332366809 0.08321633563199407
891 1712189789 11 630436 138695920 -62.22098384667805 0.26282633623551166 -3.721714974383849 0.08318218924404663

891 1712189789 12 630436 151304640 -62.41836253357249 0.27051483223800193 -3.8389357729961255 0.08969620832155417
891 1712189789 12 630436 151304640 -62.25777649767658 0.2671851623621042 -3.7577981869633943 0.08332830402037986
891 1712189789 12 630436 151304640 -62.38379801692664 0.26718992697437594 -3.8539835477138755 0.08902995670555648
891 1712189789 12 630436 151304640 -62.64100705412118 0.26979537578496987 -3.734631445608095 0.08415496424952591
