seed seed_eval num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
90 100 400 160000 -61.76513555276176 0.2873182957393484 -3.5819888394992 0.1536372180451128
90 100 400 160000 -60.39311232064446 0.2752694235588973 -3.8151199631783546 0.16953007518796995
90 100 400 160000 -63.399385884995695 0.2846585213032582 -3.8951358046500495 0.1576033834586466
 
90 100 450 202500 -61.66253328289477 0.2814278643900025 -3.6805780008121585 0.16047265528334573
90 100 450 202500 -62.54037236560535 0.2830561742143034 -3.685809119778421 0.15296708735461517
90 100 450 202500 -61.37643958753266 0.288656273199703 -3.763148411010448 0.15757733234347934
90 100 450 202500 -62.39193344536892 0.27760950259836675 -3.7585242356334865 0.15380103934669637
90 100 450 202500 -61.35192447563291 0.27866617173966846 -3.765255373840282 0.15918089581786687
 
90 100 500 250000 -61.02216195062388 0.27186372745490983 -3.72108696984465 0.16005811623246496
90 100 500 250000 -61.01265580814187 0.27374549098196393 -3.7612987793128676 0.16001402805611226
90 100 500 250000 -61.02231015581648 0.28025450901803606 -3.585748915709392 0.15172144288577155
90 100 500 250000 -60.98285732397304 0.2726432865731463 -3.7889301090065923 0.15956312625250502
90 100 500 250000 -62.281395301152365 0.28048096192384775 -3.680924395110684 0.15811422845691384
 
90 100 550 302500 -61.03110975706402 0.2805199536347077 -3.6672078786624627 0.15419109124027158
90 100 550 302500 -61.3315053877892 0.27652591488657063 -3.5541547747428295 0.14373737373737377
90 100 550 302500 -60.51930991757106 0.2603874813710879 -3.6608782466567447 0.14770160622619638
90 100 550 302500 -62.152314488113596 0.2785510846166584 -3.6512454706026043 0.15423580062924325
90 100 550 302500 -62.782093746299246 0.2863702599768173 -3.7420151346308406 0.15602914389799638
 
90 100 600 360000 -59.612272869018355 0.2780996104618809 -3.6353593547100593 0.15134808013355588
90 100 600 360000 -61.45730150802254 0.2804229271007235 -3.639397607630847 0.14727184195882023
90 100 600 360000 -60.75088935590556 0.2696967167501391 -3.6632381186938545 0.14806065664997217
90 100 600 360000 -61.82853544584974 0.2785601001669449 -3.7062626843447113 0.15690456316082357
90 100 600 360000 -61.18574770777275 0.28063439065108514 -3.762102761528444 0.15845575959933222
 
90 100 650 422500 -61.318306293161996 0.2782695270830864 -3.8180089681763305 0.16317292876614914
90 100 650 422500 -61.36632220293444 0.2829619533009364 -3.8433161112286793 0.16013986013986015
90 100 650 422500 -61.16154072257007 0.275063411165106 -3.858517002390155 0.15995021927225317
90 100 650 422500 -61.340118770241425 0.2748571767215835 -3.7244796969631837 0.1539208249377741
90 100 650 422500 -62.19634965392311 0.28080360317648456 -3.6735177798018275 0.14947019082612306
 
90 100 700 490000 -60.59607997597672 0.27547619047619043 -3.7740454217402455 0.1613621500102187
90 100 700 490000 -62.23400958899218 0.2805793991416309 -3.643743780471582 0.1518741058655222
90 100 700 490000 -61.71137146095176 0.27868281218066626 -3.7488331479196866 0.15719088493766606
90 100 700 490000 -61.61676142168657 0.28303086041283465 -3.68899803719681 0.15474862047823418
