seed seed_eval num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

47 2000 50 2500 -60.24610832413689 0.26081632653061226 -3.801607156917441 0.14489795918367349
47 2000 50 2500 -59.37485580078534 0.25244897959183676 -3.420599121452637 0.13510204081632654
47 2000 50 2500 -60.00969311040901 0.256734693877551 -3.9470902986428356 0.18183673469387757
47 2000 50 2500 -56.82549661331197 0.24081632653061225 -3.625572543106495 0.16081632653061226
47 2000 50 2500 -60.523742690015446 0.2785714285714286 -3.6790597958502507 0.16163265306122448
 
47 2000 100 10000 -65.73255865761213 0.3010606060606061 -3.757520333249623 0.1388888888888889
47 2000 100 10000 -57.32453148377586 0.2501515151515151 -3.575417613443048 0.16388888888888892
47 2000 100 10000 -60.43389936257534 0.2452020202020202 -3.469472889067893 0.13308080808080808
47 2000 100 10000 -59.19787683715675 0.29040404040404044 -4.309527529659101 0.21595959595959596
47 2000 100 10000 -61.69487767078465 0.3074747474747475 -3.273800891944481 0.12823232323232325
 
47 2000 150 22500 -59.49041104146447 0.2819910514541387 -3.7579052408402136 0.16395973154362414
47 2000 150 22500 -59.45109625015582 0.2657046979865772 -3.9251552630260407 0.15868008948545864
47 2000 150 22500 -58.83559468622369 0.27302013422818794 -3.4844129285446828 0.15872483221476513
47 2000 150 22500 -62.404233240504155 0.27058165548098434 -3.794867298434924 0.1486353467561521
47 2000 150 22500 -59.635314133133534 0.2731096196868009 -4.126408417149485 0.179910514541387
 
47 2000 200 40000 -60.80396971205189 0.27095477386934674 -3.297231714864538 0.13571608040201005
47 2000 200 40000 -62.59213870734439 0.265 -3.6594203034644206 0.15025125628140706
47 2000 200 40000 -59.10543906802761 0.2325251256281407 -3.7107815318503286 0.1573492462311558
47 2000 200 40000 -60.77174402122968 0.2639824120603015 -3.9619031862192386 0.16525125628140705
47 2000 200 40000 -58.34899886375174 0.25957286432160803 -4.026472296671729 0.18206030150753771
 
47 2000 250 62500 -60.613503921703675 0.2608112449799197 -3.7668185785785977 0.15997590361445785
47 2000 250 62500 -60.511932310716816 0.2796947791164659 -3.705924272941156 0.1564979919678715
47 2000 250 62500 -58.253720253858624 0.23865863453815261 -3.7915889837892602 0.14804819277108433
47 2000 250 62500 -62.045017887199585 0.26909236947791165 -3.9381294998687912 0.1419839357429719
47 2000 250 62500 -59.44386289084508 0.2720481927710844 -3.842763607708517 0.1674377510040161
 
47 2000 300 90000 -61.383409321036005 0.24464882943143815 -3.618901132074521 0.14292642140468226
47 2000 300 90000 -59.1793315912924 0.26537346711259757 -3.7811681022951267 0.15967670011148272
47 2000 300 90000 -60.42743675229647 0.2537346711259755 -3.324714339414037 0.13305462653288738
47 2000 300 90000 -59.521010204825004 0.2629375696767001 -3.6156372955570166 0.1467502787068004
47 2000 300 90000 -62.068818616472356 0.2897547380156076 -3.574814634927755 0.15
 
47 2000 350 122500 -59.54732365876075 0.26705280392959474 -3.6851011989347326 0.15181743757674993
47 2000 350 122500 -59.27685592090635 0.250458452722063 -3.4808087957317935 0.14600491199345067
47 2000 350 122500 -61.115350367385645 0.264756446991404 -4.006051486823422 0.18034793286942286
47 2000 350 122500 -60.81736130342446 0.26273843634875155 -3.799362483685291 0.1663119115841179
47 2000 350 122500 -63.84355390141566 0.28821121571837904 -3.3387150835967363 0.1544330740892345
 
47 2000 400 160000 -61.041179262066215 0.2662124060150376 -3.6222828998626575 0.15501566416040102
47 2000 400 160000 -60.029651143189525 0.26898182957393485 -3.477808501245453 0.14797932330827065
47 2000 400 160000 -63.284756870663955 0.26801065162907267 -3.726216640929912 0.15734962406015035
47 2000 400 160000 -60.292715656952275 0.2702161654135339 -3.685843485363394 0.16737155388471175
47 2000 400 160000 -61.32176481326273 0.2602067669172933 -3.723564795344356 0.1506234335839599
 
47 2000 450 202500 -60.63012033613677 0.26898045038356844 -3.602283018642228 0.15467458549863894
47 2000 450 202500 -59.91725516522047 0.26465478841870826 -3.7945135932716796 0.15332590942835933
