seed file num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

90 1712189769 10 100 -48.538085167110445 0.3944444444444445 -2.1783380041947282 0.09444444444444444
90 1712189769 10 100 -38.31020320720175 0.2833333333333333 -3.534741378596862 0.19444444444444442
90 1712189769 10 100 -74.64180000407401 0.3888888888888889 -2.3534862311082443 0.07777777777777777
90 1712189769 10 100 -40.27905375262951 0.20555555555555555 -1.6304502363936577 0.022222222222222223
90 1712189769 10 100 -50.62502405838233 0.2777777777777778 -1.9687965165898589 0.08333333333333331

90 1712189769 20 400 -50.837378790432425 0.13815789473684212 -3.8374932643004005 0.1473684210526316
90 1712189769 20 400 -59.23285537558148 0.2184210526315789 -3.4604179597860054 0.09999999999999999
90 1712189769 20 400 -59.65084012415597 0.2894736842105263 -2.4547377200312623 0.08157894736842104
90 1712189769 20 400 -63.825209351063315 0.3394736842105263 -3.1809237074368983 0.15131578947368424
90 1712189769 20 400 -55.01450835371944 0.38815789473684215 -2.4216462841267083 0.11184210526315788

90 1712189769 30 900 -61.49716962239154 0.23275862068965514 -4.378290063226476 0.16724137931034483
90 1712189769 30 900 -61.89408163900256 0.32873563218390806 -4.194477933766885 0.17356321839080457
90 1712189769 30 900 -59.48789259051159 0.2379310344827586 -2.645825467914254 0.11666666666666665
90 1712189769 30 900 -61.194889809402156 0.2701149425287357 -3.7603433569304516 0.14655172413793102
90 1712189769 30 900 -51.66129681465437 0.1614942528735632 -3.4922976510435775 0.1586206896551724

90 1712189769 40 1600 -64.8938334721283 0.2762820512820513 -3.456958780834939 0.12628205128205128
90 1712189769 40 1600 -57.30557348900943 0.2205128205128205 -3.369646217462335 0.10769230769230768
90 1712189769 40 1600 -54.5806218835633 0.20576923076923076 -3.838806041100154 0.15032051282051284
90 1712189769 40 1600 -57.53417309758548 0.2849358974358974 -2.575967439043185 0.11826923076923077
90 1712189769 40 1600 -58.54686895454149 0.275 -3.3032425898755413 0.12403846153846154

90 1712189769 50 2500 -55.789677076932676 0.33122448979591834 -2.956983302568744 0.13795918367346938
90 1712189769 50 2500 -64.48785152199177 0.2818367346938776 -3.241254859650882 0.11653061224489795
90 1712189769 50 2500 -63.01199603574822 0.35428571428571426 -3.544951216594628 0.14551020408163268
90 1712189769 50 2500 -65.2594816692316 0.31061224489795924 -3.7791857027965947 0.15530612244897962
90 1712189769 50 2500 -61.72208608365376 0.2783673469387755 -3.710200653638102 0.15979591836734697
 
90 1712189769 100 10000 -61.311059642054765 0.2408080808080808 -3.2219408338698905 0.12202020202020201
90 1712189769 100 10000 -56.11012976322642 0.24545454545454545 -3.5660052668814988 0.15080808080808084
90 1712189769 100 10000 -58.23814567299387 0.24904040404040403 -3.916926843512959 0.1585858585858586
90 1712189769 100 10000 -61.45491723334491 0.2703030303030303 -4.304320554012933 0.16969696969696973
90 1712189769 100 10000 -61.77233784932149 0.2704545454545455 -3.6660692905428056 0.14166666666666666
 
90 1712189769 150 22500 -62.0328317661987 0.2860626398210291 -3.8825205574878994 0.15966442953020135
90 1712189769 150 22500 -64.58020379708553 0.2810514541387025 -3.7886880736371245 0.14619686800894852
90 1712189769 150 22500 -55.387120853108804 0.23263982102908276 -3.8725251713894604 0.17335570469798658
90 1712189769 150 22500 -62.60895608985927 0.27252796420581654 -4.128389546673236 0.16747203579418343
90 1712189769 150 22500 -59.30107832551053 0.24449664429530205 -3.4208090558763993 0.13868008948545862
 
90 1712189769 200 40000 -61.62667350100231 0.2945603015075377 -3.470435957030462 0.15021356783919598
90 1712189769 200 40000 -63.143511610331686 0.3011809045226131 -3.6338942593508454 0.15571608040201007
90 1712189769 200 40000 -56.89448832595315 0.2550376884422111 -4.004556119600508 0.18467336683417088
90 1712189769 200 40000 -58.91707654221471 0.2630402010050251 -3.5930566047805934 0.15415829145728643
90 1712189769 200 40000 -60.095371858163944 0.2648492462311558 -3.7837753586657734 0.15407035175879397
 
90 1712189769 250 62500 -62.191939739306164 0.27606425702811244 -3.836837418642028 0.15959036144578315
90 1712189769 250 62500 -63.26015482046723 0.3115341365461848 -3.9830624080299284 0.16888353413654622
90 1712189769 250 62500 -59.24197506793545 0.2531646586345382 -3.540057829295572 0.15046586345381527
90 1712189769 250 62500 -61.6230364101378 0.30575100401606425 -3.4545210485983606 0.1478714859437751
90 1712189769 250 62500 -60.31431064040764 0.2910040160642571 -3.6358871858173685 0.16861847389558235
 
90 1712189769 300 90000 -62.2887245666897 0.29636566332218506 -3.3625731091253686 0.14027870680044593
90 1712189769 300 90000 -61.96100657827283 0.29895763656633223 -3.439350217402235 0.15003901895206245
90 1712189769 300 90000 -61.26517413573941 0.2786231884057971 -3.932248996862866 0.1628818283166109
90 1712189769 300 90000 -60.744775548214264 0.26580824972129324 -3.8448210554606645 0.15721850613154958
90 1712189769 300 90000 -59.434479765873036 0.26521181716833886 -3.8368226893417106 0.1603232998885173
 
90 1712189769 350 122500 -61.42280839107873 0.2686655751125665 -3.6885603918575187 0.1515104379860827
90 1712189769 350 122500 -58.77868709483485 0.27368399508800656 -3.5239271247106156 0.14838722881702826
90 1712189769 350 122500 -61.547829029231764 0.2591772410970119 -3.845426403424958 0.1597257470323373
90 1712189769 350 122500 -63.39007778954635 0.28076545231273026 -3.628771465143838 0.14029471960704054
90 1712189769 350 122500 -60.7386577522907 0.27097011870650844 -3.5216903518749967 0.14819893573475235
 
90 1712189769 400 160000 -58.882140090254374 0.25526942355889726 -3.945027849267832 0.16790726817042606
90 1712189769 400 160000 -61.442229438314065 0.26921052631578946 -3.881646497356284 0.15528508771929828
90 1712189769 400 160000 -61.76513555276176 0.2873182957393484 -3.5819888394992 0.1536372180451128
90 1712189769 400 160000 -60.39311232064446 0.2752694235588973 -3.8151199631783546 0.16953007518796995
90 1712189769 400 160000 -63.399385884995695 0.2846585213032582 -3.8951358046500495 0.1576033834586466
 
90 1712189769 450 202500 -61.66253328289477 0.2814278643900025 -3.6805780008121585 0.16047265528334573
90 1712189769 450 202500 -62.54037236560535 0.2830561742143034 -3.685809119778421 0.15296708735461517
90 1712189769 450 202500 -61.37643958753266 0.288656273199703 -3.763148411010448 0.15757733234347934
90 1712189769 450 202500 -62.39193344536892 0.27760950259836675 -3.7585242356334865 0.15380103934669637
90 1712189769 450 202500 -61.35192447563291 0.27866617173966846 -3.765255373840282 0.15918089581786687
 
90 1712189769 500 250000 -61.02216195062388 0.27186372745490983 -3.72108696984465 0.16005811623246496
90 1712189769 500 250000 -61.01265580814187 0.27374549098196393 -3.7612987793128676 0.16001402805611226
90 1712189769 500 250000 -61.02231015581648 0.28025450901803606 -3.585748915709392 0.15172144288577155
90 1712189769 500 250000 -60.98285732397304 0.2726432865731463 -3.7889301090065923 0.15956312625250502
90 1712189769 500 250000 -62.281395301152365 0.28048096192384775 -3.680924395110684 0.15811422845691384
 
90 1712189769 550 302500 -61.03110975706402 0.2805199536347077 -3.6672078786624627 0.15419109124027158
90 1712189769 550 302500 -61.3315053877892 0.27652591488657063 -3.5541547747428295 0.14373737373737377
90 1712189769 550 302500 -60.51930991757106 0.2603874813710879 -3.6608782466567447 0.14770160622619638
90 1712189769 550 302500 -62.152314488113596 0.2785510846166584 -3.6512454706026043 0.15423580062924325
90 1712189769 550 302500 -62.782093746299246 0.2863702599768173 -3.7420151346308406 0.15602914389799638
 
90 1712189769 600 360000 -59.612272869018355 0.2780996104618809 -3.6353593547100593 0.15134808013355588
90 1712189769 600 360000 -61.45730150802254 0.2804229271007235 -3.639397607630847 0.14727184195882023
90 1712189769 600 360000 -60.75088935590556 0.2696967167501391 -3.6632381186938545 0.14806065664997217
90 1712189769 600 360000 -61.82853544584974 0.2785601001669449 -3.7062626843447113 0.15690456316082357
90 1712189769 600 360000 -61.18574770777275 0.28063439065108514 -3.762102761528444 0.15845575959933222
 
90 1712189769 650 422500 -61.318306293161996 0.2782695270830864 -3.8180089681763305 0.16317292876614914
90 1712189769 650 422500 -61.36632220293444 0.2829619533009364 -3.8433161112286793 0.16013986013986015
90 1712189769 650 422500 -61.16154072257007 0.275063411165106 -3.858517002390155 0.15995021927225317
90 1712189769 650 422500 -61.340118770241425 0.2748571767215835 -3.7244796969631837 0.1539208249377741
90 1712189769 650 422500 -62.19634965392311 0.28080360317648456 -3.6735177798018275 0.14947019082612306
 
90 1712189769 700 490000 -60.59607997597672 0.27547619047619043 -3.7740454217402455 0.1613621500102187
