seed file num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

64 1712099042 10 100 -50.317442122827664 0.19499999999999998 -4.503841867322727 0.10555555555555554
64 1712099042 10 100 -49.941152358260375 0.30000000000000004 -5.132715262683712 0.148962148962149
64 1712099042 10 100 -59.4441918734972 0.11666666666666665 -2.5673844703263637 0.09999999999999999
64 1712099042 10 100 -49.45383413896283 0.21666666666666665 -4.192527047816651 0.18888888888888888
64 1712099042 10 100 -59.8328255957174 0.25555555555555554 -5.198102155163589 0.15073529411764708

64 1712099042 20 400 -54.30449801287573 0.24473684210526314 -3.2279172954956876 0.09342105263157893
64 1712099042 20 400 -54.9061248649475 0.3026315789473685 -3.176699651173731 0.1355263157894737
64 1712099042 20 400 -61.17777119880785 0.19210526315789472 -2.963292517164743 0.1473684210526316
64 1712099042 20 400 -63.689865734257516 0.3052631578947369 -2.822126325509063 0.13947368421052633
64 1712099042 20 400 -59.21159660579964 0.27894736842105267 -4.271266832378425 0.15131578947368424

64 1712099042 30 900 -60.71323907478664 0.19425287356321835 -3.5997009609949027 0.13678160919540228
64 1712099042 30 900 -59.919517546904785 0.2655172413793104 -3.5790308870148366 0.10689655172413792
64 1712099042 30 900 -59.75492239997374 0.26436781609195403 -2.514543646692238 0.0982758620689655
64 1712099042 30 900 -65.29812431619338 0.306896551724138 -3.110531135094022 0.13678160919540228
64 1712099042 30 900 -61.14631047242754 0.26436781609195403 -3.1754347219073 0.10632183908045975

64 1712099042 40 1600 -57.91625012647472 0.2378205128205128 -3.500355561341006 0.1301282051282051
64 1712099042 40 1600 -65.7868247162021 0.2407051282051282 -3.033369020625018 0.0971153846153846
64 1712099042 40 1600 -66.2831689403649 0.3798076923076923 -3.951464228763884 0.14647435897435898
64 1712099042 40 1600 -57.63161786142969 0.20608974358974358 -3.3500080160392423 0.1375
64 1712099042 40 1600 -59.609096504816655 0.2048076923076923 -3.3945791316186855 0.13044871794871793

64 1712099042 50 2500 -57.56273018710919 0.2618367346938776 -4.047544384459943 0.15591836734693879
64 1712099042 50 2500 -60.831926680019926 0.2808163265306123 -3.956682696603467 0.14918367346938777
64 1712099042 50 2500 -64.8300880248487 0.2936734693877551 -3.53364954591882 0.12040816326530612
64 1712099042 50 2500 -61.814403794185466 0.23959183673469386 -3.0915607493999606 0.12285714285714286
64 1712099042 50 2500 -63.623950532142125 0.286734693877551 -3.2872102864393216 0.12285714285714286

64 1712099042 100 10000 -61.26028247253148 0.2602525252525253 -3.401764453561372 0.12131313131313132
64 1712099042 100 10000 -64.5526331931027 0.27085858585858585 -3.4625017029795098 0.1201010101010101
64 1712099042 100 10000 -58.19739874795473 0.23116161616161615 -3.356144160114339 0.11045454545454544
64 1712099042 100 10000 -70.21250641728659 0.321010101010101 -4.067343721478956 0.15772727272727274
64 1712099042 100 10000 -56.492852559496065 0.2398989898989899 -4.067343721478956 0.15772727272727274

64 1712099042 150 22500 -58.7014745265212 0.26548098434004475 -3.468109861924783 0.15494949494949495
64 1712099042 150 22500 -62.448064245910494 0.2556823266219239 -3.857123731481702 0.15425055928411632
64 1712099042 150 22500 -61.07423451099507 0.2750335570469799 -3.7756757423908645 0.1466442953020134
64 1712099042 150 22500 -57.35501720394186 0.25281879194630874 -3.673889388484383 0.14570469798657715
64 1712099042 150 22500 -60.89936548226856 0.2536912751677852 -3.0699579361174463 0.13863534675615208

64 1712099042 200 40000 -58.2552403777521 0.2740075376884422 -3.8871111344519065 0.1338926174496644
64 1712099042 200 40000 -59.75497124045124 0.2449246231155779 -3.670728237559609 0.1604396984924623
64 1712099042 200 40000 -63.948440229739916 0.2794472361809045 -3.6813825409417764 0.13670854271356786
64 1712099042 200 40000 -60.043790176892074 0.27064070351758795 -4.059941947270526 0.15697236180904522
64 1712099042 200 40000 -57.17692653516064 0.24984924623115579 -3.508562663562014 0.15097989949748747

64 1712099042 250 62500 -62.849052997100635 0.28026506024096387 -3.6736280905680423 0.14493718592964824
64 1712099042 250 62500 -63.09104787825203 0.2893815261044177 -3.75146752291631 0.14021686746987952
64 1712099042 250 62500 -62.773494566104226 0.2873975903614458 -3.8861359150288526 0.16019277108433738
64 1712099042 250 62500 -60.01514733033564 0.26823293172690765 -3.7144343890186517 0.1716385542168675
64 1712099042 250 62500 -63.231337843078094 0.2834457831325301 -3.478096059654149 0.1448835341365462

64 1712099042 300 90000 -62.66415102585609 0.2667335562987737 -4.03224140303354 0.16073895582329317
64 1712099042 300 90000 -58.8235103539471 0.25956521739130434 -3.6797908304186566 0.14413043478260867
64 1712099042 300 90000 -58.5728523624443 0.25305462653288735 -3.204327930070785 0.1327313266443701
64 1712099042 300 90000 -60.57716171080679 0.26950390189520623 -3.3276650686462546 0.1389241917502787
64 1712099042 300 90000 -60.18096466800628 0.25910813823857304  -3.6664847503177644 0.15021739130434783

64 1712099042 350 122500 -61.61920543967838 0.282705689725747 -3.6596330727880635 0.15697881828316607
64 1712099042 350 122500 -61.583871372395336 0.2796316004911994 -3.536795687291914 0.1421940237413017
64 1712099042 350 122500 -61.45212041705868 0.2664060581252558 -3.7239778686266165 0.1600573065902579
64 1712099042 350 122500 -59.284994626906915 0.26886205485059356 -3.521150292406651 0.13941465411379453
64 1712099042 350 122500 -58.145095993852344 0.2569422840769545 -3.6499166884277656 0.15739255014326647

64 1712099042 400 160000 -62.00690635428201 0.27517857142857144 -3.405473852928404 0.1429431027425297
64 1712099042 400 160000 -59.807979505013215 0.27810150375939846 -3.5695019373990005 0.1400125313283208
64 1712099042 400 160000 -60.623528112225216 0.2705576441102757 -3.523144864645734 0.14219298245614032
64 1712099042 400 160000 -61.93134288853021 0.27040100250626564 -3.584523386230454 0.14510025062656642
64 1712099042 400 160000 -60.33085264580591 0.2605043859649123 -3.837069576759334 0.15663847117794485

64 1712099042 450 202500 -59.059583511574814 0.2531081415491215 -3.5853893319924675 0.1387218045112782
64 1712099042 450 202500 -61.65862943332383 0.2795842613214551 -3.5790350622147864 0.14273694630042072
64 1712099042 450 202500 -61.56067596335334 0.27132145508537486 -3.6335352039810456 0.1431502103439743
64 1712099042 450 202500 -60.20479728691653 0.2709527344716654 -3.6787892077118585 0.14880475129918336
64 1712099042 450 202500 -60.69699468029466 0.2578940856223707 -3.541934631369726 0.13728532541450136

64 1712099042 500 250000 -63.225818436426074 0.27574549098196394 -3.6329292518701775 0.1448676070279634
64 1712099042 500 250000 -61.22075898445774 0.27224448897795595 -3.923018016589413 0.15237875751503008
64 1712099042 500 250000 -60.187779647485904 0.2737354709418838 -3.67089987174373 0.15350901803607214
64 1712099042 500 250000 -61.82739472100841 0.2643807615230461 -3.744185301869078 0.15357915831663327
64 1712099042 500 250000 -60.07683706353609 0.26611422845691385 -3.578695798008533 0.1435571142284569

64 1712099042 550 302500 -61.64117815981912 0.27662030137439975 -3.5879376295958383 0.1481422845691383
64 1712099042 550 302500 -59.03291147363815 0.2626709720152343 -3.664796506836756 0.14750289783076664
64 1712099042 550 302500 -60.55945606008916 0.285257492962411 -3.613410900535894 0.15311144229177015
64 1712099042 550 302500 -61.51439327196602 0.2731445603576751 -3.593026723317622 0.15640172213942705
64 1712099042 550 302500 -60.978883489606794 0.28137936744494124 -3.616001521049968 0.14354860076171555

64 1712099042 600 360000 -60.61159744241395 0.2687186978297162 -3.685915449832833 0.15540652425898327
64 1712099042 600 360000 -60.90083523448971 0.27241930996104613 -3.869512217593663 0.15976349471341125
64 1712099042 600 360000 -61.176858504477664 0.2765108514190317 -3.756292654337333 0.15732192543127432
64 1712099042 600 360000 -60.276791403012936 0.264613244296049 -3.721545600664798 0.14972175848636618
64 1712099042 600 360000 -60.59597423317544 0.261644407345576 -3.7551956828443034 0.15506816917084032

64 1712099042 650 422500 -61.11191470818589 0.2749851843072182 -3.659734427532806 0.14669449081803004
64 1712099042 650 422500 -60.97549280697152 0.2662854095057485 -3.5336380013373443 0.13864999407372286
64 1712099042 650 422500 -60.46495070259865 0.27537039231954485 -3.479536599457675 0.13895223420647151
64 1712099042 650 422500 -60.37466385386815 0.26283868673699184 -3.695531824035208 0.15224013274860732
