seed seed_eval num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

71 1000 25 625 -77.75732889504012 0.44666666666666666 -0.40671388756459786 0.040833333333333346
71 1000 25 625 -81.68746716502574 0.4716666666666667 -0.20345704802825892 0.03916666666666668
71 1000 25 625 -75.57599219284535 0.43499999999999994 0.20501948895585895 0.034166666666666685
71 1000 25 625 -66.94778172122454 0.4058333333333334 -0.19875457550345577 0.04000000000000002
71 1000 25 625 -73.59168980005198 0.37916666666666665 0.2922805838037044 0.0075
71 1000 25 625 -73.5978948448769 0.49166666666666664 -0.46976443734439954 0.04000000000000002
71 1000 25 625 -82.95015976453735 0.49916666666666665 0.514886897835809 0.0033333333333333335
71 1000 25 625 -85.58090671445096 0.5408333333333333 0.7639972159355294 0.0016666666666666668
71 1000 25 625 -87.08293092867491 0.5 0.16291231305723772 0.026666666666666686
71 1000 25 625 -82.85784352233038 0.49 0.19877660832280666 0.03666666666666668

71 1000 50 2500 -75.1502390083452 0.42040816326530617 -0.0673538885989755 0.0512244897959184
71 1000 50 2500 -76.46319232741237 0.4404081632653061 -0.44858601277233334 0.04183673469387757
71 1000 50 2500 -68.74818556229312 0.3828571428571429 0.4983435712656067 0.019183673469387763
71 1000 50 2500 -73.33246998255981 0.40469387755102043 -0.19644390859293026 0.02367346938775511
71 1000 50 2500 -78.19113719894663 0.4757142857142857 -0.30442872589911363 0.04020408163265308
71 1000 50 2500 -85.63054321491802 0.4608163265306122 -0.016920291752020318 0.03632653061224492
71 1000 50 2500 -72.88307191006618 0.4585714285714285 -0.7326975681221828 0.06673469387755104
71 1000 50 2500 -78.96014906990665 0.4793877551020408 -0.21153428882677575 0.04020408163265308
71 1000 50 2500 -77.3685515431782 0.4226530612244898 0.11938966612040461 0.03367346938775512
71 1000 50 2500 -74.03244130347325 0.4048979591836735 -0.4980753400990245 0.06183673469387758

71 1000 75 5625 -79.06083697715906 0.45990990990990993 -0.02089199157832796 0.027387387387387364
71 1000 75 5625 -75.89776823854963 0.45522522522522524 -0.23045080504596352 0.04189189189189191
71 1000 75 5625 -83.10292631895254 0.5198198198198198 -0.6077882864375895 0.057747747747747755
71 1000 75 5625 -70.50369008940024 0.43567567567567567 -0.38663293351094086 0.05081081081081082
71 1000 75 5625 -75.18812179702277 0.4393693693693693 0.3486113643959415 0.030180180180180198
71 1000 75 5625 -73.96766758276392 0.3991891891891892 -0.4106080065982261 0.05405405405405406
71 1000 75 5625 -73.96609820986545 0.42414414414414414 0.14914731710758455 0.027027027027027
71 1000 75 5625 -75.5544073642636 0.4403603603603603 -0.04070328606713114 0.036846846846846866
71 1000 75 5625 -76.4773676675559 0.4272072072072072 0.24871060630844932 0.024324324324324298
71 1000 75 5625 -76.13872044501964 0.42576576576576575 -0.13072787070032363 0.038468468468468485

71 1000 100 10000 -75.38590443905662 0.43939393939393934 -0.44285621185681023 0.05181818181818184
71 1000 100 10000 -76.9497062667976 0.4304545454545455 -0.3302284658241681 0.0482828282828283
