seed file num_of_trials n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

53 1712601353 1 630436 12608720 -72.6829369289871 0.3905076217914307 -0.05574761470450085 0.04005053665416222
53 1712601353 1 630436 12608720 -74.238482594116 0.4014535243836974 -0.28917127331412756 0.049351059808589635
53 1712601353 1 630436 12608720 -74.69344264637986 0.400332252295749 -0.3682581919605525 0.050860647796684456
53 1712601353 1 630436 12608720 -73.77894474334147 0.3923221449649166 -0.24468804832386012 0.04677737507980727
53 1712601353 1 630436 12608720 -74.63785633154131 0.39820405881437393 -0.28346837179826706 0.0488150409280194

53 1712601353 2 630436 25217440 -74.03088541321318 0.3916805105123229 -0.11586963163593396 0.022870138904329783
53 1712601353 2 630436 25217440 -73.72690801743451 0.3927612833959615 -0.001763757891492901 0.020418745890521898
53 1712601353 2 630436 25217440 -74.05316697329977 0.39277954774300317 0.07842037482834882 0.01869475035019902
53 1712601353 2 630436 25217440 -74.85597339143827 0.4003791043164211 0.18794219275321494 0.016348178806369313
53 1712601353 2 630436 25217440 -74.79847063590721 0.39176627353321414 0.05272707948927859 0.019919255704034973

53 1712601353 3 630436 37826160 -73.61845667314726 0.38807290492057395 0.1457503008127977 0.013803875853262641
53 1712601353 3 630436 37826160 -73.90299929166589 0.3851990496186722 -0.07493235811951422 0.017626683099284987
53 1712601353 3 630436 37826160 -73.9736938610325 0.3963927120490691 0.1453887267790511 0.013711760016009093
53 1712601353 3 630436 37826160 -74.71979638905194 0.3959646910466582 -0.07149990886293267 0.0175298026497597
53 1712601353 3 630436 37826160 -74.46238819069623 0.3977601557710572 -0.05867758793599478 0.017536949568167308

53 1712601353 4 630436 50434880 -75.50277816991851 0.3957534599026113 0.08193757465527937 0.012499960294897711
53 1712601353 4 630436 50434880 -74.73691896648563 0.3954517011254014 0.11717650993618349 0.01232525784493408
53 1712601353 4 630436 50434880 -74.57666221537588 0.39235073263854703 -0.1283942988483034 0.016274327316157414
53 1712601353 4 630436 50434880 -75.51952251596762 0.40352851302803816 0.07712368341132389 0.012507107213305314
53 1712601353 4 630436 50434880 -73.17915430889778 0.3862972927473072 0.2411442480040833 0.010296327119220119

53 1712601353 5 630436 63043600 -74.42309318530194 0.3928676930700302 0.18816827692170704 0.009786513606144435
53 1712601353 5 630436 63043600 -74.67298555473029 0.39419384348566333 0.004782288839789999 0.011631212657351332
53 1712601353 5 630436 63043600 -74.28640760892297 0.39444636793606525 -0.015577902953691592 0.012810454194605799
53 1712601353 5 630436 63043600 -74.29919345674627 0.39641018229406555 0.05601542178654654 0.011530361697599599
53 1712601353 5 630436 63043600 -74.65023390183758 0.3946512462637499 0.05255248803647192 0.011412834594896793

53 1712601353 6 630436 75652320 -74.78054424918173 0.397776037811963 0.185625997327521 0.009685662646392704
53 1712601353 6 630436 75652320 -74.140051719835 0.39410093354636444 0.12583822092951114 0.009935010688613521
53 1712601353 6 630436 75652320 -74.18760365399741 0.3944662204871975 0.15367798957729473 0.009821454096137161
