seed file num_of_trials n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

41 1712601441 1 630436 12608720 -75.49554473811742 0.41066907861927887 -0.27128464926821605 0.04938838260471823
41 1712601441 1 630436 12608720 -75.38520692914 0.4091658434475464 -0.18151578652964986 0.046624113385066446
41 1712601441 1 630436 12608720 -74.09517823611435 0.4006403638893212 -0.293296648984807 0.05050409597834961
41 1712601441 1 630436 12608720 -75.09287665774752 0.39936106549436023 -0.23259822847115857 0.04555525203210713
41 1712601441 1 630436 12608720 -73.88175243683801 0.4005029842354862 -0.26323100716167575 0.048918274193907006

41 1712601441 2 630436 25217440 -75.42089069956998 0.405674970856455 -0.08415213625177102 0.024611604689649045
41 1712601441 2 630436 25217440 -75.68429977403692 0.40657627667785823 -0.21312796868221823 0.025366795734719103
41 1712601441 2 630436 25217440 -75.5306204472346 0.4078603396850909 -0.1578405449636165 0.024200259830189204
41 1712601441 2 630436 25217440 -75.52719065827623 0.4030909628010838 -0.11924643506378914 0.02384211980776376
41 1712601441 2 630436 25217440 -74.9570942478023 0.40568450008099843 -0.1352673186066994 0.024927657303674158

41 1712601441 3 630436 37826160 -75.20280811389185 0.40496583773001166 -0.1589016465687526 0.019204563863274703
41 1712601441 3 630436 37826160 -74.30134755652786 0.394679039835335 0.030407290879575537 0.015261053106368395
41 1712601441 3 630436 37826160 -75.4735901996273 0.4047069604632474 0.01205021277091305 0.015218171595922777
41 1712601441 3 630436 37826160 -74.56665743053549 0.3983795553663828 0.055601094868103475 0.015112556023899309
41 1712601441 3 630436 37826160 -75.20799996839985 0.400464073235267 -0.0043067146399550895 0.016127418437778908

41 1712601441 4 630436 50434880 -75.59315703718708 0.40469266662643216 0.06124707164716483 0.013134447829083823
41 1712601441 4 630436 50434880 -75.54318338869737 0.3995897668834036 0.0061203199249618475 0.013633938015570748
41 1712601441 4 630436 50434880 -74.82229364134642 0.3982167644470985 -0.07677130866071309 0.01500852865596642
