seed file num_of_trials n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed

92 1712611492 1 630436 12608720 -74.3245138306522 0.4069447400268724 -0.2623747234520636 0.048317933047668384
92 1712611492 1 630436 12608720 -73.75800235404537 0.403302988047176 -0.22988304550766542 0.04889524523459362
92 1712611492 1 630436 12608720 -74.32683308563506 0.40553917940671047 -0.2431912870052429 0.047971704555922284
92 1712611492 1 630436 12608720 -75.18806255237763 0.40799692523688064 -0.126808169872146 0.04243840150434692
92 1712611492 1 630436 12608720 -74.75613776142157 0.409071345304157 -0.32627696472789014 0.04905327154160617

92 1712611492 2 630436 25217440 -75.57126720473106 0.4088045270169398 -0.1404198422227978 0.024764866384389864
92 1712611492 2 630436 25217440 -74.70869701221741 0.40524218524177236 -0.14081129188234626 0.023850060828216654
92 1712611492 2 630436 25217440 -74.64408704659743 0.40688915288370214 -0.10863736643494519 0.023674564276207736
92 1712611492 2 630436 25217440 -75.47447785228141 0.410504699495904 0.12036798856979943 0.01828261138869391
92 1712611492 2 630436 25217440 -75.48123214794893 0.41319591132738925 0.1295080126903599 0.01781329707992796

92 1712611492 3 630436 37826160 -75.77555597915399 0.4140749822915244 -0.010376266906291676 0.015294405392270543
92 1712611492 3 630436 37826160 -74.82057260696457 0.40073406793066535 -0.014023169773870829 0.01650144050111013
92 1712611492 3 630436 37826160 -75.19492720279368 0.4103768490666124 0.0019671604529889917 0.015419079413380951
92 1712611492 3 630436 37826160 -75.32937853021961 0.407937367583484 -0.0021141356746871526 0.015324581269991533
92 1712611492 3 630436 37826160 -75.27043386197624 0.40433770301218785 -0.012345159792697775 0.01624494554048171

92 1712611492 4 630436 50434880 -75.29868156749059 0.4055757081007938 0.126919776280522 0.01140568767648919
92 1712611492 4 630436 50434880 -75.36877840845762 0.408069188523002 -0.1075708240248403 0.015201495452971704
